text_asli,removed_noise,removed_alay,removed_stopwords
"pembatasan sosial apapun bentuknya:
physical distancing, work from home, 
karantina wilayah

seharusnya membuat orang
makin mengerti empati
tetapi kok malah membuat orang lupa
bagaimana caranya berelasi","pembatasan sosial apapun bentuknya:
physical distancing, home, karantina wilayah

seharusnya membuat orang
makin mengerti empati
tetapi kok malah membuat orang lupa
bagaimana caranya berelasi","pembatasan sosial apapun bentuknya:
physical distancing, home, karantina wilayah

seharusnya membuat orang
makin mengerti empati
tetapi kok malah membuat orang lupa
bagaimana caranya berelasi","pembatasan sosial apapun bentuknya : 
 physical distancing , , karantina wilayah 

 orang 
 mengerti empati 
 orang lupa 
 berelasi"
"beda dengan pekerja officer / pekerja kantoran (back office/ dibelakang computer) mereka masih bersyukur dan terselamatkan masih bisa bekerja / digaji karena ada opsion wfh (work from home), lain hal pekerja lapangan yang rentan di phk / kena pengurangan karyawan,. karna beban pt https://t.co/a5akzbytkb","beda dengan pekerja officer / pekerja kantoran (back office/ dibelakang computer) mereka masih bersyukur dan terselamatkan masih bisa bekerja / digaji karena ada opsion wfh (work home), lain hal pekerja lapangan yang rentan di phk / kena pengurangan karyawan,. karna beban pt","beda dengan pekerja officer / pekerja kantoran (back office/ dibelakang computer) mereka masih bersyukur dan terselamatkan masih bisa bekerja / digaji karena ada opsion wfh (work home), lain hal pekerja lapangan yang rentan di phk / kena pengurangan karyawan,. karena beban pt","beda pekerja officer / pekerja kantoran ( back office/ dibelakang computer ) bersyukur terselamatkan / digaji opsion wfh ( ) , pekerja lapangan rentan phk / kena pengurangan karyawan , . beban pt"
"@auliagassi bener sih, kudu stok sabar yang melimpah ditengah pandemi ini. urusan domestik bisa kocar-kacir masih ditambah harus assisting anak study from home. 

belum lagi kalo ibunya juga pekerja yg work from home. belum lagi kalo anak yg usia sekolah lebih dari satu.","bener sih, kudu stok sabar yang melimpah ditengah pandemi ini. urusan domestik bisa kocar-kacir masih ditambah harus assisting anak study home. belum lagi kalo ibunya juga pekerja yg home. belum lagi kalo anak yg usia sekolah lebih dari satu.","benar sih, kudu stok sabar yang melimpah ditengah pandemi ini. urusan domestik bisa kocar-kacir masih ditambah harus assisting anak study home. belum lagi kalo ibunya juga pekerja yang home. belum lagi kalo anak yang usia sekolah lebih dari satu.",", kudu stok sabar melimpah ditengah pandemi . urusan domestik kocar-kacir ditambah assisting anak study . ibunya pekerja . anak usia sekolah ."
@shnrfrhna @caint133 hahaha mne tutorial nye? mention ckit 🤣 alaaa bru nk rsa mcm work from home,hahaha mne tutorial nye? mention ckit 🤣 alaaa bru nk rsa mcm,hahaha mne tutorial nye? mention ckit 🤣 alaaa baru nk rsa macam,hahaha mne tutorial nye ? mention ckit 🤣 alaaa nk rsa
"work from home untuk contact center, bagaimana solusinya? https://t.co/a1ixmyfypr https://t.co/3pehvbagjh","untuk contact center, bagaimana solusinya?","untuk contact center, bagaimana solusinya?","contact center , solusinya ?"
"berita mengharukan!!
ternyata tak hanya staf karyawan unikom saja yg menjalankan work from home (wfh). burung elang yg selalu melebarkan sayapnya di halaman kampus unikom juga melakukan wfh, dapat dilihat ditayangan video youtube eddutainment unikom, https://t.co/s4m7ljrt5v","berita mengharukan!!
ternyata tak hanya staf karyawan unikom saja yg menjalankan (wfh). burung elang yg selalu melebarkan sayapnya di halaman kampus unikom juga melakukan wfh, dapat dilihat ditayangan video youtube eddutainment unikom,","berita mengharukan!!
ternyata tak hanya staf karyawan unikom saja yang menjalankan (wfh). burung elang yang selalu melebarkan sayapnya di halaman kampus unikom juga melakukan wfh, dapat dilihat ditayangan video youtube eddutainment unikom,","berita mengharukan ! ! 
 staf karyawan unikom menjalankan ( wfh ) . burung elang melebarkan sayapnya halaman kampus unikom wfh , ditayangan video youtube eddutainment unikom ,"
skrg aku mcm jeles tgk org bole work from home. dulu siok betul kn keja bukn jenis bawa balik rumah. na skrg rasainnnn 😅,skrg aku mcm jeles tgk org bole home. dulu siok betul kn keja bukn jenis bawa balik rumah. na skrg rasainnnn 😅,sekarang aku macam jeles tengok orang boleh home. dulu siok betul kan keja bukan jenis bawa balik rumah. nya sekarang rasainnnn 😅,jeles tengok orang . siok keja jenis bawa rumah . rasainnnn 😅
ternyata work from home tidak mengurangi kecerdasan kalian.. selamat kepada @finowhitee @ragildimash @initehcitra kalian cerdass!🎊🎊✨🔥 untuk yg blm bener yaterima aja kl klian belum cerdas😜✌️ https://t.co/yjlhmkij8w,ternyata tidak mengurangi kecerdasan kalian.. selamat kepada kalian cerdass!🎊🎊✨🔥 untuk yg blm bener yaterima aja kl klian belum cerdas😜✌️,ternyata tidak mengurangi kecerdasan kalian.. selamat kepada kalian cerdass!🎊🎊✨🔥 untuk yang belum benar yaterima saja kalo kalian belum cerdas😜✌️,mengurangi kecerdasan .. selamat cerdass ! 🎊 🎊 ✨ 🔥 yaterima cerdas 😜 ✌ ️
"aku teringat di hari terakhir sebelum work from home, naik bus transjakarta dari harmoni menuju kalideres, nah di grogol naiklah teman-teman dari komunitas, kebetulan bus kosong jadi teman-teman ini ngejreng gitar lagunya rangkul kembali - @rebellionrose . ikutlah aku bernyanyi.","aku teringat di hari terakhir sebelum home, naik bus transjakarta dari harmoni menuju kalideres, nah di grogol naiklah teman-teman dari komunitas, kebetulan bus kosong jadi teman-teman ini ngejreng gitar lagunya rangkul kembali - . ikutlah aku bernyanyi.","aku teringat di hari terakhir sebelum home, naik bus transjakarta dari harmoni menuju kalideres, nah di grogol naiklah teman-teman dari komunitas, kebetulan bus kosong jadi teman-teman ini ngejreng gitar lagunya rangkul kembali - . ikutlah aku bernyanyi.",", bus transjakarta harmoni kalideres , grogol naiklah teman-teman komunitas , bus kosong teman-teman ngejreng gitar lagunya rangkul - . ikutlah bernyanyi ."
"work from home di hari ke sekian....

mudah-mudahan corona cepat hilang dari negeri ini.... amin.. @ cv. fr-system https://t.co/arljyzl0te","di hari ke sekian....

mudah-mudahan corona cepat hilang dari negeri ini.... amin.. cv. fr-system","di hari ke sekian....

mudah-mudahan corona cepat hilang dari negeri ini.... amin.. cv. fr-system","sekian .... 

 mudah-mudahan corona cepat hilang negeri .... amin .. cv . fr - system"
"@sashamwldn oya bener, definisi work from home. gua bersedia jaga lilin buat lu sha ayokkk maw kapan cepat replyyy","oya bener, definisi home. gua bersedia jaga lilin buat lu sha ayokkk maw kapan cepat replyyy","oya bener, definisi home. gua bersedia jaga lilin buat lu sha ayokkk mau kapan cepat replyyy","oya bener , definisi . bersedia jaga lilin sha ayokkk cepat replyyy"
@iekarahimi wan kene mcm biasa je ni. yg sedih xdapat balik ipoh. xde work from home ke?,wan kene mcm biasa je ni. yg sedih xdapat balik ipoh. xde ke?,wan kene macam biasa je ni. yang sedih xdapat balik ipoh. xde ke?,wan kene je . sedih xdapat ipoh . xde ?
"work from home ini perasaan gw kerja makin gila gak kenal waktu. ini baru kelar ngejain declaration cargo, bales2in email, update data, ngurusin claim dll. bedanya cuma gak bisa ngeprint sm scan doang. 

enaknya bisa ga bh an sepanjang hari. 😔","ini perasaan gw kerja makin gila gak kenal waktu. ini baru kelar ngejain declaration cargo, bales2in email, update data, ngurusin claim dll. bedanya cuma gak bisa ngeprint sm scan doang. enaknya bisa ga bh an sepanjang hari. 😔","ini perasaan gue kerja makin gila enggak kenal waktu. ini baru kelar ngejain declaration cargo, balas-membalas email, update data, mengurusi claim dll. bedanya cuma enggak bisa ngeprint sama scan doang. enaknya bisa enggak bh an sepanjang hari. 😔","perasaan kerja gila kenal . kelar ngejain declaration cargo , balas-membalas email , update data , mengurusi claim dll. bedanya ngeprint scan doang . enaknya bh an . 😔"
@yuinhr ndak bole ka work from home jak kau???,ndak bole ka jak kau???,indak boleh kak jak kau???,indak kak jak kau ? ? ?
"di masa work from home ini, aku bisa ngasilin segini di tokopedia aku

mau tau caranya?

[a thread] https://t.co/grlqwqvgbx","di masa ini, aku bisa ngasilin segini di tokopedia aku

mau tau caranya?

[a thread]","di masa ini, aku bisa ngasilin segini di tokopedia aku

mau tau caranya?

[a thread]",", ngasilin segini tokopedia 

 tau ? 

 [ a thread ]"
"2020 emang banyak hal yg terjadi dari awal tahun versi gue :

- januari : salwa yg masih seumuran bayik harus di rawat di rs

- februari : nenek yg tinggal satu2nya meninggal dunia karena sakit

- maret : isolasi mandiri dirumah dan work from home mulai diterapin sampai detik ini","2020 emang banyak hal yg terjadi dari awal tahun versi gue :

- januari : salwa yg masih seumuran bayik harus di rawat di rs

- februari : nenek yg tinggal satu2nya meninggal dunia karena sakit

- maret : isolasi mandiri dirumah dan mulai diterapin sampai detik ini","2020 memang banyak hal yang terjadi dari awal tahun versi gue :

- januari : salwa yang masih seumuran bayik harus di rawat di rs

- februari : nenek yang tinggal satu2nya meninggal dunia karena sakit

- maret : isolasi mandiri dirumah dan mulai diterapin sampai detik ini","2020 versi : 

 - januari : salwa seumuran bayik rawat rs 

 - februari : nenek tinggal satu2nya meninggal dunia sakit 

 - maret : isolasi mandiri dirumah diterapin detik"
masih ga terima soal ojol ga boleh bawa penumpang. lah gimana ntar gue berangkat dan pulang kerjanya nanti? gue ga work from home cuyyyy.... 😒,masih ga terima soal ojol ga boleh bawa penumpang. lah gimana ntar gue berangkat dan pulang kerjanya nanti? gue ga cuyyyy.... 😒,masih enggak terima soal ojol enggak boleh bawa penumpang. lah bagaimana entar gue berangkat dan pulang kerjanya nanti? gue enggak cuyyyy.... 😒,terima ojol bawa penumpang . entar berangkat pulang kerjanya ? cuyyyy .... 😒
"in my defense, it was very late night  when they told us that starting the next day we are gonna work from home. memang aku tak ingatlah psl benda2 dkt pantry, aku kemas laptop terus balik. hmm dah sebulan baru teringat","in my defense, it was very late night when they told us that starting the next day we are gonna home. memang aku tak ingatlah psl benda2 dkt pantry, aku kemas laptop terus balik. hmm dah sebulan baru teringat","ini my defense, itu was very late night when they told us that starting the next day we are gonna home. memang aku tak ingatlah psl benda-benda dkt pantry, aku kemas laptop terus balik. hmm deh sebulan baru teringat","my defense , was very late night when they told us that starting the next day we are gonna . ingatlah psl benda-benda pantry , kemas laptop . hmm deh sebulan"
"eyy laki aku ni. sayang, takpelah takyah masak. sian penat work from home, kms uma semua. nanti kita delivery je. pastu bukak food panda. tgol total rm 60. eishh mahal nya. takpela. kita makan maggi tomyam n udang 2bgkus. adeyyy laki aku...complicated lah syg aku sorg ni.","eyy laki aku ni. sayang, takpelah takyah masak. sian penat home, kms uma semua. nanti kita delivery je. pastu bukak food panda. tgol total rm 60. eishh mahal nya. takpela. kita makan maggi tomyam n udang 2bgkus. adeyyy laki aku...complicated lah syg aku sorg ni.","eyy laki aku ni. sayang, takpelah takyah masak. sian penat home, kms uma semua. nanti kita delivery je. pastu buka food panda. tgol total rm 60. eishh mahal nya. takpela. kita makan maggi tomyam n udang 2bgkus. adeyyy laki aku...complicated lah sayang aku sorg ni.","eyy laki . sayang , takpelah takyah masak . sian penat , kms uma . delivery je . pastu buka food panda . tgol total rm 60 . eishh mahal . takpela . makan maggi tomyam n udang 2bgkus . adeyyy laki ... complicated sayang sorg ."
"bila dah start work from home ni, agak2 kalau ade public holiday, masih kena buat kerja lagi tak?","bila dah start ni, agak2 kalau ade public holiday, masih kena buat kerja lagi tak?","bila deh start ni, agak2 kalau adek public holiday, masih kena buat kerja lagi tak?","deh start , agak2 adek public holiday , kena kerja ?"
"kebayang gak sih lu jadi kura-kura, work from home seumur hidup!
apa kagak bosen, malah lama hidupnya..","kebayang gak sih lu jadi kura-kura, seumur hidup!
apa kagak bosen, malah lama hidupnya..","terbayang enggak sih lu jadi kura-kura, seumur hidup!
apa kagak bosen, malah lama hidupnya..","terbayang kura-kura , seumur hidup ! 
 bosen , hidupnya .."
"jom saksikan slot kpwkm #wanitacegahcovid19 bersiaran langsung di selamat pagi malaysia  rtm,tv1, 9 april 2020 (khamis), pada jam 10.40 pagi dengan tajuk “tugas dan tanggungjawab: menangani anak autisme sepanjang waktu berkerja dari rumah (work from home)”

selamat menonton https://t.co/bhtjrxu6ux","jom saksikan slot kpwkm #wanitacegahcovid19 bersiaran langsung di selamat pagi malaysia rtm,tv1, 9 april 2020 (khamis), pada jam 10.40 pagi dengan tajuk “tugas dan tanggungjawab: menangani anak autisme sepanjang waktu berkerja dari rumah (work home)”

selamat menonton","jom saksikan slot kpwkm #wanitacegahcovid19 bersiaran langsung di selamat pagi malaysia rtm,tv1, 9 april 2020 (khamis), pada jam 10.40 pagi dengan tajuk “tugas dan tanggungjawab: menangani anak autisme sepanjang waktu berkerja dari rumah (work home)”

selamat menonton","jom saksikan slot kpwkm #wanitacegahcovid19 bersiaran langsung selamat pagi malaysia rtm , tv1 , 9 april 2020 ( khamis ) , jam 10.40 pagi tajuk “ tugas tanggungjawab : menangani anak autisme berkerja rumah ( ) ” 

 selamat menonton"
huhuhu jd jarang bgt nih main twitter gegara work from home😭😭,huhuhu jd jarang bgt nih main twitter gegara home😭😭,huhuhu jadi jarang banget nih main twitter gegara home😭😭,huhuhu jarang main twitter gegara 😭 😭
"@karinasetyaa jangan frenn, jodoh e sek sibuk work from home","jangan frenn, jodoh e sek sibuk","jangan frenn, jodoh e sek sibuk","frenn , jodoh e sek sibuk"
@amdsarah pilih lah dengan bijak.. work from home 👍,pilih lah dengan bijak.. 👍,pilih lah dengan bijak.. 👍,pilih bijak .. 👍
"kalau ada yang butuh freelance #covid-19 #wfh #workfromhome
20 website untuk work from home / kerja dari rumah https://t.co/s6kjvyzv6b lewat @youtube","kalau ada yang butuh freelance #covid-19 #wfh #workfromhome
20 website untuk / kerja dari rumah lewat","kalau ada yang butuh freelance #covid-19 #wfh #workfromhome
20 website untuk / kerja dari rumah lewat","butuh freelance #covid - 19 #wfh #workfromhome 
 20 website / kerja rumah"
"stay at home, work from home, di tunggu mama di home *ehh gimana gimana? wkwk","stay at home, home, di tunggu mama di *ehh gimana gimana? wkwk","stay at home, home, di tunggu mama di *ehh bagaimana gimana? wkwk","stay at , , tunggu mama * ehh gimana ? wkwk"
work from home nikmati dengan film-film baru netflix april ini https://t.co/gkmftjc3aj https://t.co/nkbk6ljxxl,nikmati dengan film-film baru netflix april ini,nikmati dengan film-film baru netflix april ini,nikmati film - film netflix april
today work from home so penat dia lain macam ya 😂 petang aku tidur tak pernah pernah tidur petang 😬,today so penat dia lain macam ya 😂 petang aku tidur tak pernah pernah tidur petang 😬,today sok penat dia lain macam ya 😂 petang aku tidur tak pernah pernah tidur petang 😬,today sok penat 😂 petang tidur tidur petang 😬
kakak ini om ini mas ini wayahe musime pageblug wabah pandemi corona virus disease covid- 19 bukannya work from home malah kelayapan. ceritanya lanjut di twit berikutnya ya https://t.co/60v8wvhxql,kakak ini om ini mas ini wayahe musime pageblug wabah pandemi corona virus disease covid- 19 bukannya malah kelayapan. ceritanya lanjut di twit berikutnya ya,kakak ini om ini mas ini wayahe musime pageblug wabah pandemi corona virus disease covid- 19 bukannya malah kelayapan. ceritanya lanjut di twit berikutnya ya,kakak om mas wayahe musime pageblug wabah pandemi corona virus disease covid - 19 kelayapan . ceritanya twit
"work from home memaksa kita benar-benar perlu kembali ke rumah, berinteraksi lagi dengan keluarga inti. sudahkah kita iqro anak kita lebih dalam? sudahkah kita iqro pasangan kita lebih dalam? 

yuk belajar bersama… https://t.co/ngd07k8wzv","memaksa kita benar-benar perlu kembali ke rumah, berinteraksi lagi dengan keluarga inti. sudahkah kita iqro anak kita lebih dalam? sudahkah kita iqro pasangan kita lebih dalam? yuk belajar bersama…","memaksa kita benar-benar perlu kembali ke rumah, berinteraksi lagi dengan keluarga inti. sudahkah kita iqro anak kita lebih dalam? sudahkah kita iqro pasangan kita lebih dalam? yuk belajar bersama…","memaksa benar-benar rumah , berinteraksi keluarga inti . iqro anak ? iqro pasangan ? belajar …"
awat ak rasa mcm work from home ni work 24hours ? im tired... dgn internet ajak berperang lgi. 😪,awat ak rasa mcm ni 24hours ? im tired... dgn internet ajak berperang lgi. 😪,awat aku rasa macam nih 24hours ? im tired... dengan internet ajak berperang lgi. 😪,awat 24hours ? im tired ... internet ajak berperang lgi . 😪
"gaenak badan sedikit, ambyar sekeluarga. ok sip akhirnya saya benar-benar ngerasain dampakmu selain work from home corongna :)","gaenak badan sedikit, ambyar sekeluarga. ok sip akhirnya saya benar-benar ngerasain dampakmu selain corongna :)","gaenak badan sedikit, ambyar sekeluarga. ok sip akhirnya saya benar-benar merasai dampakmu selain corongna :)","gaenak badan , ambyar sekeluarga . ok benar-benar merasai dampakmu corongna :)"
band metal kalo work from home begini jadinya https://t.co/pzr7aqlbzd,band metal kalo begini jadinya,band metal kalo begini jadinya,band metal
"work from home, seharian kerja di rumah, literally kerja ga udah-udah.","home, seharian kerja di rumah, literally kerja ga udah-udah.","home, seharian kerja di rumah, literally kerja enggak udah-udah.",", seharian kerja rumah , literally kerja - ."
"work from home yuk...⁣
⁣
( saya yg enggak... krn elu yg di rumah.. 🙈🙈🙈 )⁣
⁣
ikuti jadi resellernya...⁣
⁣
follow ig : batiktrading ⁣
follow ig : batiktrading⁣
follow ig : batiktrading⁣
⁣
#distributorkurmajogja… https://t.co/obfai6ldtu","yuk...⁣
⁣
( saya yg enggak... krn elu yg di rumah.. 🙈🙈🙈 )⁣
⁣
ikuti jadi resellernya...⁣
⁣
follow ig : batiktrading ⁣
follow ig : batiktrading⁣
follow ig : batiktrading⁣
⁣
#distributorkurmajogja…","yuk...⁣
⁣
( saya yang enggak... karena lu yang di rumah.. 🙈🙈🙈 )⁣
⁣
ikuti jadi resellernya...⁣
⁣
follow ig : batiktrading ⁣
follow ig : batiktrading⁣
follow ig : batiktrading⁣
⁣
#distributorkurmajogja…","... ⁣ 
 ⁣ 
 ( ... rumah .. 🙈 🙈 🙈 ) ⁣ 
 ⁣ 
 ikuti resellernya ... ⁣ 
 ⁣ 
 follow ig : batiktrading ⁣ 
 follow ig : batiktrading⁣ 
 follow ig : batiktrading⁣ 
 ⁣ 
 #distributorkurmajogja …"
work from home ni lagi banyak kerja sebenarnya,ni lagi banyak kerja sebenarnya,nih lagi banyak kerja sebenarnya,kerja
penyebaran wabah covid-19 mulai berdampak ke debitur atau usaha debitur baik secara langsung ataupun tidak langsung. sebagian besar institusi menerapkan kerja dari rumah atau work from home (wfh) dan sejumlah pusat keramaian memutuskan untuk menutup lokasinya. https://t.co/fzup0tojhy,penyebaran wabah covid-19 mulai berdampak ke debitur atau usaha debitur baik secara langsung ataupun tidak langsung. sebagian besar institusi menerapkan kerja dari rumah atau (wfh) dan sejumlah pusat keramaian memutuskan untuk menutup lokasinya.,penyebaran wabah covid-19 mulai berdampak ke debitur atau usaha debitur baik secara langsung ataupun tidak langsung. sebagian besar institusi menerapkan kerja dari rumah atau (wfh) dan sejumlah pusat keramaian memutuskan untuk menutup lokasinya.,penyebaran wabah covid - 19 berdampak debitur usaha debitur langsung langsung . institusi menerapkan kerja rumah ( wfh ) pusat keramaian memutuskan menutup lokasinya .
"cabaran work from home
1. katil
2. dapur
3. sdara mara tgh lepak
4. x de mood
5. malas (paling dhsyt)","cabaran home
1. katil
2. dapur
3. sdara mara tgh lepak
4. x de mood
5. malas (paling dhsyt)","cabaran home
1. katil
2. dapur
3. sdara mara tgh lepak
4. kali deh mood
5. malas (paling dhsyt)","cabaran 
 1 . katil 
 2 . dapur 
 3 . sdara mara tgh lepak 
 4 . kali deh mood 
 5 . malas ( dhsyt )"
"#repost @atr_bpn
• • • • • •
halo #sobatrbpn, gimana nih kabarnya selama work from home bosen gak? pasti kalian kangen kan dengan suasana kerja di kantor?
.
nah kali mimin mau share apa saja kegiatan yang mimin… https://t.co/g8rn1q6xcn","#repost • • • • •
halo #sobatrbpn, gimana nih kabarnya selama bosen gak? pasti kalian kangen kan dengan suasana kerja di kantor?
.
nah kali mimin mau share apa saja kegiatan yang mimin…","#repost • • • • •
halo #sobatrbpn, bagaimana nih kabarnya selama bosan gak? pasti kalian kangen kan dengan suasana kerja di kantor?
.
nah kali admin mau share apa saja kegiatan yang mimin…","#repost • • • • • 
 halo #sobatrbpn , kabarnya bosan ? kangen suasana kerja kantor ? 
 . 
 kali admin share kegiatan mimin …"
aku dari haritu terfikir benda ni. kalau anak ade 2 3.. yang umur lebih kurang. pastu mak nya pulak kena work from home. pastu nak settlekan task anak. task diri sendiri. kot anak sorang umur 6 tahun sorang 8 tahun. hahaha aduh https://t.co/hszsyxieko,aku dari haritu terfikir benda ni. kalau anak ade 2 3.. yang umur lebih kurang. pastu mak nya pulak kena home. pastu nak settlekan task anak. task diri sendiri. kot anak sorang umur 6 tahun sorang 8 tahun. hahaha aduh,aku dari haritu terfikir benda ni. kalau anak adek 2 3.. yang umur lebih kurang. pastu mak nya pula kena home. pastu nak settlekan task anak. task diri sendiri. kot anak sorang umur 6 tahun sorang 8 tahun. hahaha aduh,haritu terfikir benda . anak adek 2 3 .. umur . pastu mak kena . pastu settlekan task anak . task . kot anak sorang umur 6 sorang 8 . hahaha aduh
"entah ini sudah hari keberapa work from home,

gw: https://t.co/ldxudtlpjf","entah ini sudah hari keberapa home,

gw:","entah ini sudah hari keberapa home,

gw:","keberapa , 

 :"
menerapkan work from home secara bergantian bagi personel yang tidak berdinas khusus. https://t.co/hhpfxprcr5,menerapkan secara bergantian bagi personel yang tidak berdinas khusus.,menerapkan secara bergantian bagi personel yang tidak berdinas khusus.,menerapkan bergantian personel berdinas khusus .
"@aammnn_ saya sudah work from home, anda kapan?","saya sudah home, anda kapan?","saya sudah home, anda kapan?",", ?"
"gaess kamu sedang menerapkan kebijakan work from home kah? di tengah pandemik covid-19 ini, pemerintah telah menganjurkan untuk bekerja dari rumah #accurateonline #bisnisjadimudah #iamhappyadp080420 #akuntansiindonesia @accurate.partner https://t.co/7epwyn4s4t 👈🏻 https://t.co/m9mwqtyjjc","gaess kamu sedang menerapkan kebijakan kah? di tengah pandemik covid-19 ini, pemerintah telah menganjurkan untuk bekerja dari rumah #accurateonline #bisnisjadimudah #iamhappyadp080420 #akuntansiindonesia 👈🏻","gaess kamu sedang menerapkan kebijakan kah? di tengah pandemik covid-19 ini, pemerintah telah menganjurkan untuk bekerja dari rumah #accurateonline #bisnisjadimudah #iamhappyadp080420 #akuntansiindonesia 👈🏻","gaess menerapkan kebijakan kah ? pandemik covid - 19 , pemerintah menganjurkan rumah #accurateonline #bisnisjadimudah #iamhappyadp080420 #akuntansiindonesia 👈 🏻"
kepala kantor imigrasi kelas ii non tpi pati hasanin bersama para aparatur sipil negara (asn) yang sedang melaksanakan piket harian work from home (wfh) mengikuti kegiatan teleconference yang dipimpin plt. direktur jenderal imigrasi jhoni ginting. https://t.co/pr1ywfwvzw,kepala kantor imigrasi kelas ii non tpi pati hasanin bersama para aparatur sipil negara (asn) yang sedang melaksanakan piket harian (wfh) mengikuti kegiatan teleconference yang dipimpin plt. direktur jenderal imigrasi jhoni ginting.,kepala kantor imigrasi kelas ii non tapi pati hasanin bersama para aparatur sipil negara (asn) yang sedang melaksanakan piket harian (wfh) mengikuti kegiatan teleconference yang dipimpin plt. direktur jenderal imigrasi jhoni ginting.,kepala kantor imigrasi kelas ii non pati hasanin aparatur sipil negara ( asn ) melaksanakan piket harian ( wfh ) mengikuti kegiatan teleconference dipimpin plt . direktur jenderal imigrasi jhoni ginting .
"@chebabysayang nice! kalau nk bekerja lebih selesa, boleh follow my tips through this ergonomics video: 
work from home: laptop setup
https://t.co/ogrx4r8qq0","nice! kalau nk bekerja lebih selesa, boleh follow my tips through this ergonomics video: home: laptop","nice! kalau nk bekerja lebih selesa, boleh follow my tips through this ergonomics video: home: laptop","nice ! nk selesa , follow my tips through this ergonomics video : : laptop"
