text_asli,removed_noise,removed_alay,removed_stopwords
"rt @hondaisme: hi hondaisme! siapa di sini yang work from home? nah, selama wfh jangan sampai kendaraan kalian menurun performanya ya.

inf…","hi hondaisme! siapa di sini yang home? nah, selama wfh jangan sampai kendaraan kalian menurun performanya ya.

inf…","hi hondaisme! siapa di sini yang home? nah, selama wfh jangan sampai kendaraan kalian menurun performanya ya.

inf…","hi hondaisme ! ? , wfh kendaraan menurun performanya . 

 inf …"
nasib la work from home time malam sunyi sikit takda orang kacau semua dah tidur.,nasib la time malam sunyi sikit takda orang kacau semua dah tidur.,nasib lah time malam sunyi sikit takda orang kacau semua deh tidur.,nasib time malam sunyi sikit takda orang kacau deh tidur .
rt @haibundacom: para ibu harus ekstra kreatif menyiapkan menu masak di rumah aja saat ayah work from home (wfh) dan si kecil belajar di ru…,para ibu harus ekstra kreatif menyiapkan menu masak di rumah aja saat ayah (wfh) dan si kecil belajar di ru…,para ibu harus ekstra kreatif menyiapkan menu masak di rumah saja saat ayah (wfh) dan sih kecil belajar di ru…,ekstra kreatif menu masak rumah ayah ( wfh ) belajar ru …
"huawei ikut menyiapkan aplikasi konferensi video, yang banyak digunakan sejak kebijakan bekerja dari rumah (work from home), selama pandemi corona baru (covid-19). #huawei https://t.co/2lw9gbkubj","huawei ikut menyiapkan aplikasi konferensi video, yang banyak digunakan sejak kebijakan bekerja dari rumah (work home), selama pandemi corona baru (covid-19). #huawei","huawei ikut menyiapkan aplikasi konferensi video, yang banyak digunakan sejak kebijakan bekerja dari rumah (work home), selama pandemi corona baru (covid-19). #huawei","huawei aplikasi konferensi video , kebijakan rumah ( ) , pandemi corona ( covid - 19 ) . #huawei"
"yo kadang mikir, pengen koyo kancane iso do work from home, udu mslh pengen rebahane tapi yo jogo awak ben sehat ora tertular. kene kerjo ki yo ketar ketir e  😔","yo kadang mikir, pengen koyo kancane iso do home, udu mslh pengen rebahane tapi yo jogo awak ben sehat ora tertular. kene kerjo ki yo ketar ketir e 😔","ya kadang mikir, pengin koyo kancane iso di home, udu masalah pengin rebahane tapi ya jogo awak ben sehat ora tertular. kene kerjo ki ya ketar ketir e 😔","kadang mikir , pengin koyo kancane iso , udu pengin rebahane jogo awak ben sehat ora tertular . kene kerjo ki ketar ketir e 😔"
"rt @sapawargasby: selamat pagi 😊

banyak cara lho buat isi kegiatan selama work from home (wfh). salah satunya adalah membuat masker kain s…","selamat pagi 😊

banyak cara lho buat isi kegiatan selama (wfh). salah satunya adalah membuat masker kain s…","selamat pagi 😊

banyak cara lho buat isi kegiatan selama (wfh). salah satunya adalah membuat masker kain s…","selamat pagi 😊 

 isi kegiatan ( wfh ) . salah satunya masker kain s …"
sekarang work from home je dah banyak gila document pending astu aku tak pandai nak download and guna segala jenis software yang patut guna kat laptop dekat phone. so banyak pending document. eish,sekarang je dah banyak gila document pending astu aku tak pandai nak download and guna segala jenis software yang patut guna kat laptop dekat phone. so banyak pending document. eish,sekarang je deh banyak gila document pending astu aku tak pandai nak download and guna segala jenis software yang patut guna kat laptop dekat phone. sok banyak pending document. eish,je deh gila document pending astu pandai download and jenis software patut kat laptop phone . sok pending document . eish
para ibu harus ekstra kreatif menyiapkan menu masak di rumah aja saat ayah work from home (wfh) dan si kecil belajar di rumah di tengah pandemi virus corona. sarden bisa dimasak jadi apa aja ya? intip di sini yuk! https://t.co/urh0ikokpq,para ibu harus ekstra kreatif menyiapkan menu masak di rumah aja saat ayah (wfh) dan si kecil belajar di rumah di tengah pandemi virus corona. sarden bisa dimasak jadi apa aja ya? intip di sini yuk!,para ibu harus ekstra kreatif menyiapkan menu masak di rumah saja saat ayah (wfh) dan sih kecil belajar di rumah di tengah pandemi virus corona. sarden bisa dimasak jadi apa saja ya? intip di sini yuk!,ekstra kreatif menu masak rumah ayah ( wfh ) belajar rumah pandemi virus corona . sarden dimasak ? intip !
"saya minta maaf ya sekiranya saya ada terlepas pandang dengan tweet reply, dm mahupun whatsapp saudara/saudari ya. schedule saya kinda pack with work from home working hours dan juga taking the order process   mahupun deliver by myself all in one.","saya minta maaf ya sekiranya saya ada terlepas pandang dengan tweet reply, dm mahupun whatsapp saudara/saudari ya. schedule saya kinda pack with working hours dan juga taking the order process mahupun deliver by myself all in one.","saya meminta maaf ya sekiranya saya ada terlepas pandang dengan tweet reply, dm mahupun whatsapp saudara/saudari ya. schedule saya kinda pack with working hours dan juga taking the order process mahupun deliver by myself all ini one.","maaf terlepas pandang tweet reply , dm mahupun whatsapp saudara / saudari . schedule kinda pack with working hours taking the order process mahupun deliver by myself all one ."
"kantor work from home, gak bisa kemana mana, gak ada hiburan, tiap keluar rumah was was, jam tidur berantakan. bingung mau nyalahin siapa","kantor home, gak bisa kemana mana, gak ada hiburan, tiap keluar rumah was was, jam tidur berantakan. bingung mau nyalahin siapa","kantor home, enggak bisa kemana mana, enggak ada hiburan, tiap keluar rumah was was, jam tidur berantakan. bingung mau menyalahkan siapa","kantor , kemana , hiburan , rumah was was , jam tidur berantakan . bingung menyalahkan"
"aku angkat masuk bilik dan dia sambung tido. aku fikir semalaman. bini aku risau sbb mateen tak nk mengaji dah lately. aku fikir mungkin sbb dia nampak aku work from home, aku menulis, aku exercise dan semua aku buat dia nampak. dia pernah ckp he wants to be like daddy.","aku angkat masuk bilik dan dia sambung tido. aku fikir semalaman. bini aku risau sbb mateen tak nk mengaji dah lately. aku fikir mungkin sbb dia nampak aku home, aku menulis, aku exercise dan semua aku buat dia nampak. dia pernah ckp he wants to be like daddy.","aku angkat masuk bilik dan dia sambung tido. aku fikir semalaman. bini aku risau sebab mateen tak nk mengaji deh lately. aku fikir mungkin sebab dia menampak aku home, aku menulis, aku exercise dan semua aku buat dia nampak. dia pernah cukup he wants tapi be like daddy.","angkat masuk bilik sambung tido . fikir semalaman . bini risau mateen nk mengaji deh lately . fikir menampak , menulis , exercise nampak . he wants be like daddy ."
"@wanitagentlemen mungkin juga kecapean, abis work from home","mungkin juga kecapean, abis","mungkin juga kecapean, habis","kecapean , habis"
rt @pnutbuttershake: work from home ni susah la nak tido malam selalu tido lambat lepas tu lapar. zzzz,ni susah la nak tido malam selalu tido lambat lepas tu lapar. zzzz,nih susah lah nak tido malam selalu tido lambat lepas itu lapar. zzzz,susah tido malam tido lambat lepas lapar . zzzz
"@faizalriduan 2. company saya tidak langsung beroperasi sepanjang tmpoh pkp ni (bukan jenis keperluan). pun bukan 'work from home'. jadi situasi kerja saya ni under kategori mane? bukan ctp, diberhentikan kerja pun bukan. jadi layakkah majikan saya utk apply mne2 bantuan yg sedia ada?","2. company saya tidak langsung beroperasi sepanjang tmpoh pkp ni (bukan jenis keperluan). pun bukan 'work home'. jadi situasi kerja saya ni under kategori mane? bukan ctp, diberhentikan kerja pun bukan. jadi layakkah majikan saya utk apply mne2 bantuan yg sedia ada?","2. company saya tidak langsung beroperasi sepanjang tmpoh pkp nih (bukan jenis keperluan). pun bukan 'work home'. jadi situasi kerja saya nih under kategori mane? bukan ctp, diberhentikan kerja pun bukan. jadi layakkah majikan saya untuk apply mne2 bantuan yang sedia ada?","2 . company langsung beroperasi tmpoh pkp ( jenis keperluan ) . ' ' . situasi kerja under kategori mane ? ctp , diberhentikan kerja . layakkah majikan apply mne2 bantuan sedia ?"
rt @unj_official: surat edaran tentang perpanjangan masa pelaksanaan  pembelajaran jarak jauh dan work from home di unj https://t.co/fx6me8…,surat edaran tentang perpanjangan masa pelaksanaan pembelajaran jarak jauh dan di unj,surat edaran tentang perpanjangan masa pelaksanaan pembelajaran jarak jauh dan di unj,surat edaran perpanjangan pelaksanaan pembelajaran jarak unj
"klo work from home gini.. kuota yang di papras... klo gak yutupan, ya ngedrakor.. yaelah, mali.. kalian2 pd gausah pd blg ""aelah tong, plastik lagi plastik lagi""
meanwhileeeee me:
""emang gue pikirin!! mndg gue drakoran. lah elu, nonton bokep! astaghfirulloh!!"" 
hahahhaa!!","klo gini.. kuota yang di papras... klo gak yutupan, ya ngedrakor.. yaelah, mali.. kalian2 pd gausah pd blg ""aelah tong, plastik lagi plastik lagi""
meanwhileeeee me:
""emang gue pikirin!! mndg gue drakoran. lah elu, nonton bokep! astaghfirulloh!!"" hahahhaa!!","kalo gini.. kuota yang di papras... kalo enggak yutupan, ya ngedrakor.. yaelah, mali.. kalian2 pada enggak usah pada bilang ""aelah tong, plastik lagi plastik lagi""
meanwhileeeee me:
""emang gue pikirin!! mndg gue drakoran. lah elu, menonton bokep! astaghfirulloh!!"" hahahhaa!!","gini .. kuota papras ... yutupan , ngedrakor .. yaelah , mali .. kalian2 bilang "" aelah tong , plastik plastik "" 
 meanwhileeeee me : 
 "" emang pikirin ! ! mndg drakoran . , menonton bokep ! astaghfirulloh ! ! "" hahahhaa ! !"
@guemhmn_ @huwaidazky prei sik ..work from home ga ada kerjaan 😂,prei sik ..work ga ada kerjaan 😂,prei sik ..work enggak ada pekerjaan 😂,prei sik .. pekerjaan 😂
"selama work from home, setelah magrib rutinitasku adalah nonton film. asik dan bikin nagih. kalau weekend malah dari siang udah buka hooq, catchplay, atau iflix.

ohya, ku gak pakai netflix, kerna indihome ngeblokir. :')","selama home, setelah magrib rutinitasku adalah nonton film. asik dan bikin nagih. kalau weekend malah dari siang udah buka hooq, catchplay, atau iflix.

ohya, ku gak pakai netflix, kerna indihome ngeblokir. :')","selama home, setelah magrib rutinitasku adalah menonton film. asik dan bikin nagih. kalau weekend malah dari siang sudah buka hooq, catchplay, atau iflix.

ohya, ku enggak pakai netflix, kerna indihome ngeblokir. :')",", magrib rutinitasku menonton film . asik bikin nagih . weekend siang buka hooq , catchplay , iflix . 

 ohya , ku pakai netflix , kerna indihome ngeblokir . :')"
"intinya, work from home itu bikin stress. ditambah lg ga ada duit. makin stress","intinya, itu bikin stress. ditambah lg ga ada duit. makin stress","intinya, itu bikin stress. ditambah lagi enggak ada duit. makin stres","intinya , bikin stress . ditambah duit . stres"
work from home tu lebih capek n stress sebenarnya dibandingkan hari hari biasa. stress banget asli,tu lebih capek n stress sebenarnya dibandingkan hari hari biasa. stress banget asli,itu lebih capek n stres sebenarnya dibandingkan hari hari biasa. stres banget asli,capek n stres dibandingkan . stres asli
"rt @basuki_btp: pertamina delivery service unt membantu seluruh aktivitas kamu selama work from home. 

#pertaminadeliveryservice tersedia…",pertamina delivery service unt membantu seluruh aktivitas kamu selama home. #pertaminadeliveryservice tersedia…,pertamina delivery service unt membantu seluruh aktivitas kamu selama home. #pertaminadeliveryservice tersedia…,pertamina delivery service unt membantu aktivitas . #pertaminadeliveryservice tersedia …
work from home atau wfh juga berlaku buat direktur teknik pssi indra sjafri. waktunya diisi dengan menonton ulang masa-masa indah bersama timnas. https://t.co/eic1sfr28o,atau wfh juga berlaku buat direktur teknik pssi indra sjafri. waktunya diisi dengan menonton ulang masa-masa indah bersama timnas.,atau wfh juga berlaku buat direktur teknik pssi indra sjafri. waktunya diisi dengan menonton ulang masa-masa indah bersama timnas.,wfh berlaku direktur teknik pssi indra sjafri . diisi menonton ulang masa-masa indah timnas .
work from home gw mengcover lagu menjadi ancur 😅 https://t.co/hcimquxnsx,gw mengcover lagu menjadi ancur 😅,gue mengcover lagu menjadi hancur 😅,mengcover lagu hancur 😅
"@ekamadyati masih kerja ka ?
kirain udh mulai work from home","masih kerja ka ?
kirain udh mulai","masih kerja kak ?
kirain sudah mulai","kerja kak ? 
 kirain"
"rt @detikcom: badan pegal-pegal banyak dirasakan ketika work from home (wfh). untuk membuat otot tubuh menjadi rileks, atasi dengan mengons…","badan pegal-pegal banyak dirasakan ketika (wfh). untuk membuat otot tubuh menjadi rileks, atasi dengan mengons…","badan pegal-pegal banyak dirasakan ketika (wfh). untuk membuat otot tubuh menjadi rileks, atasi dengan mengons…","badan pegal - pegal dirasakan ( wfh ) . otot tubuh rileks , atasi mengons …"
sakit hati betul dengan line celcom ni. musim pkp ni kena work from home tau takkkkkkkkkkkkkk line slow gilaaaa,sakit hati betul dengan line celcom ni. musim pkp ni kena tau takkkkkkkkkkkkkk line slow gilaaaa,sakit hati betul dengan line celcom ni. musim pkp nih kena tau takkkkkkkkkkkkkk line slow gila,sakit hati line celcom . musim pkp kena tau takkkkkkkkkkkkkk line slow gila
"@vennyfutri iya, kami disini udah lockdown. benar benar di isolasi gitu. aku dengar dengar di indo udah work from home gitu ya ? disini udah hampir sebulan kita emang cuma dirumah. gimana di kemenkes ? nyamankah ? lagi berat bgt ya tanggung jawab kemenkes di pandemi ini","iya, kami disini udah lockdown. benar benar di isolasi gitu. aku dengar dengar di indo udah gitu ya ? disini udah hampir sebulan kita emang cuma dirumah. gimana di kemenkes ? nyamankah ? lagi berat bgt ya tanggung jawab kemenkes di pandemi ini","iya, kami disini sudah lockdown. benar benar di isolasi gitu. aku dengar dengar di indonesia sudah begitu ya ? disini sudah hampir sebulan kita memang cuma dirumah. bagaimana di kemenkes ? nyamankah ? lagi berat banget ya tanggung jawab kemenkes di pandemi ini","iya , . isolasi gitu . dengar dengar ? sebulan dirumah . kemenkes ? nyamankah ? berat tanggung kemenkes pandemi"
"*sebelum wfh
hari selasa dikabarin kalo hari jumat mau ada rapat. bahan harus selesai kamis. misuh2.

*setelah wfh
hari selasa dikabarin kalo hari kamis mau ada rapat. bahan harus selesai besok. kutinggal tidur.

ini work from home apa slaving from home sih?","*sebelum wfh
hari selasa dikabarin kalo hari jumat mau ada rapat. bahan harus selesai kamis. misuh2.

*setelah wfh
hari selasa dikabarin kalo hari kamis mau ada rapat. bahan harus selesai besok. kutinggal tidur.

ini apa slaving sih?","*sebelum wfh
hari selasa dikabarin kalo hari jumat mau ada rapat. bahan harus selesai kamis. misuh2.

*setelah wfh
hari selasa dikabarin kalo hari kamis mau ada rapat. bahan harus selesai besok. kutinggal tidur.

ini apa slaving sih?","* wfh 
 selasa dikabarin jumat rapat . bahan selesai kamis . misuh2 . 

 * wfh 
 selasa dikabarin kamis rapat . bahan selesai besok . kutinggal tidur . 

 slaving ?"
"hi future londoners!
selagi #dirumahaja, kamu tetap bisa entry test online dgn cara yg mudah. yuk simak 4 langkah mudah buat kamu ikut entry test online berikut! 

we work from campus,
you do the test from home! 😃

more info: 021 2512277

#joinlspr #lsprjakarta #lsprbekasi https://t.co/kqmbxpceb6","hi future londoners!
selagi #dirumahaja, kamu tetap bisa entry test online dgn cara yg mudah. yuk simak 4 langkah mudah buat kamu ikut entry test online berikut! we campus,
you do the test home! 😃

more info: 021 2512277

#joinlspr #lsprjakarta #lsprbekasi","hi future londoners!
selagi #dirumahaja, kamu tetap bisa entry test online dengan cara yang mudah. yuk simak 4 langkah mudah buat kamu ikut entry test online berikut! we campus,
you di the test home! 😃

more info: 021 2512277

#joinlspr #lsprjakarta #lsprbekasi","hi future londoners ! 
 selagi #dirumahaja , entry test online mudah . simak 4 langkah mudah entry test online ! we campus , 
 you the test ! 😃 

 more info : 021 2512277 

 #joinlspr #lsprjakarta #lsprbekasi"
work from home ni susah la nak tido malam selalu tido lambat lepas tu lapar. zzzz,ni susah la nak tido malam selalu tido lambat lepas tu lapar. zzzz,nih susah lah nak tido malam selalu tido lambat lepas itu lapar. zzzz,susah tido malam tido lambat lepas lapar . zzzz
"so. apa yg start, finish tu? u puasa? — work from home 😅 senang kira dekat situ aje https://t.co/5j381lixxe","so. apa yg start, finish tu? u puasa? — 😅 senang kira dekat situ aje","so. apa yang start, finish tu? lu puasa? — 😅 senang kira dekat situ saja","so . start , finish ? puasa ? — 😅 senang situ"
"4 aplikasi pengganti zoom ini patut kamu coba untuk work from home 
https://t.co/k60uroejfy",4 aplikasi pengganti zoom ini patut kamu coba untuk,4 aplikasi pengganti zoom ini patut kamu coba untuk,4 aplikasi pengganti zoom patut coba
rt @tempodotco: kemacetan tersebut terjadi akibat sejumlah perusahaan mulai kembali aktif setelah dua minggu memberlakukan wfh (work from h…,kemacetan tersebut terjadi akibat sejumlah perusahaan mulai kembali aktif setelah dua minggu memberlakukan wfh (work h…,kemacetan tersebut terjadi akibat sejumlah perusahaan mulai kembali aktif setelah dua minggu memberlakukan wfh (work h…,kemacetan akibat perusahaan aktif minggu memberlakukan wfh ( h …
"@liesugianto @dkijakarta @aniesbaswedan bpak emg mau nanti pemadam work from home?kalo emg pemadam work from home trs kalo ada kebakran gimana? bapak mau nanggung? pliss ya pak, laen kali kalo mau ngelapor dipikir berkali"":). sekian makasih pak, mohonmaaf kl ada kata"" yg gabrkenan","bpak emg mau nanti pemadam home?kalo emg pemadam trs kalo ada kebakran gimana? bapak mau nanggung? pliss ya pak, laen kali kalo mau ngelapor dipikir berkali"":). sekian makasih pak, mohonmaaf kl ada kata"" yg gabrkenan","bpak memang mau nanti pemadam home?kalo memang pemadam terus kalo ada kebakran gimana? bapak mau nanggung? pliss ya pak, lain kali kalo mau ngelapor dipikir berkali"":). sekian terima kasih pak, mohonmaaf kalo ada kata-kata yang gabrkenan","bpak pemadam home?kalo pemadam kebakran gimana ? nanggung ? pliss , kali ngelapor dipikir berkali "" : ) . sekian terima kasih , mohonmaaf kata-kata gabrkenan"
"rt @mr_jurumandi: urusan jenazah takde work-from-home (wfh) 😜✌🏼

kita tetap beroperasi 24 jam &amp; 365 hari serta sedia menyahut panggilan and…","urusan jenazah takde work-from-home (wfh) 😜✌🏼

kita tetap beroperasi 24 jam &amp; 365 hari serta sedia menyahut panggilan and…","urusan jenazah takde work-from-home (wfh) 😜✌🏼

kita tetap beroperasi 24 jam &amp; 365 hari serta sedia menyahut panggilan and…","urusan jenazah takde - - ( wfh ) 😜 ✌ 🏼 

 beroperasi 24 jam & amp ; 365 sedia menyahut panggilan and …"
@rapp_official selama #dirumahaja ngerjain tugas magang dengan work from home https://t.co/qmmv0idrde,selama #dirumahaja ngerjain tugas magang dengan,selama #dirumahaja ngerjain tugas magang dengan,#dirumahaja ngerjain tugas magang
"di rumah aja, ibu-ibu tiyuh pagarbuana lakukan “work from home” https://t.co/gmdafu8zbp https://t.co/vbhhl1nwyj","di rumah aja, ibu-ibu tiyuh pagarbuana lakukan “work home”","di rumah aja, ibu-ibu tiyuh pagarbuana lakukan “work home”","rumah , ibu-ibu tiyuh pagarbuana lakukan “ ”"
"work from home is different dgn balik awal habis keje tapi kena jaga anak. two diff things. masa wfh kne focus, reply email, concal, prepare docs (idea), jawap and make call. at the same time anak teriak, nk makan, wash poo, buat hal dan byk lagi spt tweet sblm.","is different dgn balik awal habis keje tapi kena jaga anak. two diff things. masa wfh kne focus, reply email, concal, prepare docs (idea), jawap and make call. at the same time anak teriak, nk makan, wash poo, buat hal dan byk lagi spt tweet sblm.","is different dengan balik awal habis keje tapi kena jaga anak. two diff things. masa wfh kne focus, reply email, concal, prepare docs (idea), jawap and memakai call. at the same time anak teriak, nk makan, wash poo, buat hal dan banyak lagi seperti tweet sblm.","is different habis keje kena jaga anak . two diff things . wfh kne focus , reply email , concal , prepare docs ( idea ) , jawap and memakai call . at the same time anak teriak , nk makan , wash poo , tweet sblm ."
"@ohmybeautybank kenapa harus ngedrop rekomendasi holy grail di saat gua work from home, di rumah terus dan ga ada guna pake liptint","kenapa harus ngedrop rekomendasi holy grail di saat gua home, di rumah terus dan ga ada guna pake liptint","kenapa harus ngedrop rekomendasi holy grail di saat gua home, di rumah terus dan enggak ada guna pakai liptint","ngedrop rekomendasi holy grail , rumah pakai liptint"
@segituterus @rasterkuat @jul_barich @humorissi @fkabmo wokwokwok. kalo d crvnya? lah bapa kau work from home kan,wokwokwok. kalo d crvnya? lah bapa kau kan,wokwokwok. kalo di crvnya? lah bapa kau kan,wokwokwok . crvnya ? bapa kau
even work from home kalau rasa tak sihat nk buat keje or always be ready on pc from 830-530 kena ada mc. and i did. gastric mlm semalam bukan main mencucuk smpai rasa berat nk nafas.. so awal pg pg klinik settle dpt ubat 😪,even kalau rasa tak sihat nk buat keje or always be ready on pc 830-530 kena ada mc. and i did. gastric mlm semalam bukan main mencucuk smpai rasa berat nk nafas.. so awal pg pg klinik settle dpt ubat 😪,even kalau rasa tak sehat nk buat keje orang always be ready on pc 830-530 kena ada mc. and i did. gastric malam semalam bukan main mencucuk sampai rasa berat nk nafas.. sok awal pagi pagi klinik settle dapat ubat 😪,even sehat nk keje orang always be ready on pc 830 - 530 kena mc . and i did . gastric malam semalam main mencucuk berat nk nafas .. sok pagi pagi klinik settle ubat 😪
"@risahart wis mba.. yang penting panjenengan work from home..
ojo podho bingung lah 🤣🤣","wis mba.. yang penting panjenengan home..
ojo podho bingung lah 🤣🤣","wis mba.. yang penting panjenengan home..
ojo podho bingung lah 🤣🤣","wis mba .. panjenengan .. 
 ojo podho bingung 🤣 🤣"
"karena work from home, perutku kalau ditekan pakai jari bisa mantul sendiri 😂😅","karena home, perutku kalau ditekan pakai jari bisa mantul sendiri 😂😅","karena home, perutku kalau ditekan pakai jari bisa mantul sendiri 😂😅",", perutku ditekan pakai jari mantul 😂 😅"
iki work from home nggarai aku tambah lemu.,iki nggarai aku tambah lemu.,iki nggarai aku tambah lemu.,iki nggarai lemu .
"rt @vspspita: work from home.

ekspektasi: asyique bisa sesekali rebahan
realita: standby dikasih kerjaan dari jam 7 pagi sampai jam 9 mala…","home.

ekspektasi: asyique bisa sesekali rebahan
realita: standby dikasih kerjaan dari jam 7 pagi sampai jam 9 mala…","home.

ekspektasi: asyique bisa sesekali rebahan
realita: standby dikasih pekerjaan dari jam 7 pagi sampai jam 9 mala…",". 

 ekspektasi : asyique rebahan 
 realita : standby dikasih pekerjaan jam 7 pagi jam 9 mala …"
