text_asli,removed_noise,removed_alay,removed_stopwords
"mbok ya aku selalu rajin bikin ginian gitu lho tiap hari, biar ada nyawanya gitu ig ku :(

work from home yang agak berfaedah. https://t.co/sraqhxgxam","mbok ya aku selalu rajin bikin ginian gitu lho tiap hari, biar ada nyawanya gitu ig ku :(

work yang agak berfaedah.","mbok ya aku selalu rajin bikin beginian begitu lho tiap hari, biar ada nyawanya begitu ig ku :(

work yang agak berfaedah.","mbok rajin bikin , biar nyawanya ig ku :( 

 berfaedah ."
"mumpung lagi work from home, gue buka jualan lagi nih open po kali ini yang di jual banyakyang minat bisa di liat2 dulu ya! bisa dm atau rt yang mau stock terbatas karena homemade  😁 https://t.co/vqpjhps0g3","mumpung lagi home, gue buka jualan lagi nih open po kali ini yang di jual banyakyang minat bisa di liat2 dulu ya! bisa dm atau mau stock terbatas karena homemade 😁","mumpung lagi home, gue buka jualan lagi nih open po kali ini yang di jual banyakyang minat bisa di lihat-lihat dulu ya! bisa dm atau mau stock terbatas karena homemade 😁","mumpung , buka jualan open po kali jual banyakyang minat lihat - lihat ! dm stock terbatas homemade 😁"
"dki 16 maret: 
sekolah libur ✅
anjuran (seruan) work from home ✅
pembatasan kegiatan tempat publik ✅
pembatasan kegiatan keagamaan✅

bonus: 
pembatasan transportasi massal ✅

jadi nanti bedanya apa ya kalau sdh resmi ppsb? 
ada gunting pita dari menteri? https://t.co/bp0nkjhkpk","dki 16 maret: sekolah libur ✅
anjuran (seruan) ✅
pembatasan kegiatan tempat publik ✅
pembatasan kegiatan keagamaan✅

bonus: pembatasan transportasi massal ✅

jadi nanti bedanya apa ya kalau sdh resmi ppsb? ada gunting pita dari menteri?","dki 16 maret: sekolah libur ✅
anjuran (seruan) ✅
pembatasan kegiatan tempat publik ✅
pembatasan kegiatan keagamaan✅

bonus: pembatasan transportasi massal ✅

jadi nanti bedanya apa ya kalau sudah resmi ppsb? ada gunting pita dari menteri?","dki 16 maret : sekolah libur ✅ 
 anjuran ( seruan ) ✅ 
 pembatasan kegiatan publik ✅ 
 pembatasan kegiatan keagamaan ✅ 

 bonus : pembatasan transportasi massal ✅ 

 bedanya resmi ppsb ? gunting pita menteri ?"
"@skyrevv nggak kok, lagi masa-masa work from home aja🥴","nggak kok, lagi masa-masa aja🥴","enggak kok, lagi masa-masa aja🥴",", masa-masa 🥴"
"pagi yang cerah ,selamat menunaikan work from home and study online,jangan lupa sarapan ya ntar sakit loh,terus yang nyakitin aku nanti siapa lagi","pagi yang cerah ,selamat menunaikan and study online,jangan lupa sarapan ya ntar sakit loh,terus yang nyakitin aku nanti siapa lagi","pagi yang cerah ,selamat menunaikan and study online,jangan lupa sarapan ya entar sakit loh,terus yang menyakiti aku nanti siapa lagi","pagi cerah , selamat menunaikan and study online , lupa sarapan entar sakit loh , menyakiti"
"hari ni my 1st time work from home (wfh). boss wassap semalam, enjoy your 1st day wfh. you can slepp more bit.
nampak sgt dia bgn lewat selama ni 😂.
nak hidup sihat, so nak gi exercise kejap. https://t.co/suocpmno2z","hari ni my 1st time (wfh). boss wassap semalam, enjoy your 1st day wfh. you can slepp more bit.
nampak sgt dia bgn lewat selama ni 😂.
nak hidup sihat, so nak gi exercise kejap.","hari nih my 1st time (wfh). bos wassap semalam, enjoy your 1st day wfh. you can slepp more bit.
nampak sangat dia bgn lewat selama nih 😂.
nak hidup sihat, sok nak gi exercise kejap.","my 1st time ( wfh ) . bos wassap semalam , enjoy your 1st day wfh . you can slepp more bit . 
 nampak bgn 😂 . 
 hidup sihat , sok gi exercise kejap ."
"rt @senjaxoxo: daftar pustaka check.. boleh juga 😊 
yg work from home yg #dirumahaja yg #stayathome semangat semuanya 😊 https://t.co/qyeqj6…",daftar pustaka check.. boleh juga 😊 yg yg #dirumahaja yg #stayathome semangat semuanya 😊,daftar pustaka check.. boleh juga 😊 yang yang #dirumahaja yang #stayathome semangat semuanya 😊,daftar pustaka check .. 😊 #dirumahaja #stayathome semangat 😊
"kesepian saat work from home? ikuti enam tips ini
untuk membaca berita unik silahkan menuju link berikut :
link » https://t.co/4d34pf2h5t
#partai99 #beritaunik #sarscov2 #wfh #worfromhome #viruscorona #covid19 https://t.co/oru5fb4woj","kesepian saat home? ikuti enam tips ini
untuk membaca berita unik silahkan menuju link berikut :
link » #beritaunik #sarscov2 #wfh #worfromhome #viruscorona #covid19","kesepian saat home? ikuti enam tips ini
untuk membaca berita unik silakan menuju link berikut :
link » #beritaunik #sarscov2 #wfh #worfromhome #viruscorona #covid19","kesepian ? ikuti enam tips 
 membaca berita unik silakan link : 
 link » #beritaunik #sarscov2 #wfh #worfromhome #viruscorona #covid19"
penat gak ea work from home aka main pubg ni,penat gak ea aka main pubg ni,penat enggak ya aka main pubg nih,penat aka main pubg
"senin gaes, ayo semangat yang masih tetap kerja ditempat tidak work from home :))","senin gaes, ayo semangat yang masih tetap kerja ditempat tidak :))","senin gaes, ayo semangat yang masih tetap kerja ditempat tidak :))","senin , ayo semangat kerja ditempat :))"
"rt @ekakunjeri: senin :)
back to office. 
jatah masuk 4hari ke depan, untuk kemudian work from home lagi senin pekan depan. oiya, jangan lu…","senin :)
back to office. jatah masuk 4hari ke depan, untuk kemudian lagi senin pekan depan. oiya, jangan lu…","senin :)
back tapi office. jatah masuk 4hari ke depan, untuk kemudian lagi senin pekan depan. oiya, jangan lu…","senin :) 
 back office . jatah masuk 4hari , senin pekan . oiya , …"
"senin :)
back to office. 
jatah masuk 4hari ke depan, untuk kemudian work from home lagi senin pekan depan. oiya, jangan lupa, jumat tanggal merah ya.","senin :)
back to office. jatah masuk 4hari ke depan, untuk kemudian lagi senin pekan depan. oiya, jangan lupa, jumat tanggal merah ya.","senin :)
back tapi office. jatah masuk 4hari ke depan, untuk kemudian lagi senin pekan depan. oiya, jangan lupa, jumat tanggal merah ya.","senin :) 
 back office . jatah masuk 4hari , senin pekan . oiya , lupa , jumat tanggal merah ."
7 #tips efektif kerja saat 'work from home' dengan memanfaatkan teknologi https://t.co/c5yzj3s9nn #inspirasi,7 #tips efektif kerja saat 'work home' dengan memanfaatkan teknologi #inspirasi,7 #tips efektif kerja saat 'work home' dengan memanfaatkan teknologi #inspirasi,7 #tips efektif kerja ' ' memanfaatkan teknologi #inspirasi
"membiasakan diri dengan menjadi pekerja work from home, krn cita""nya emg mau work from home","membiasakan diri dengan menjadi pekerja home, krn cita""nya emg mau","membiasakan diri dengan menjadi pekerja home, karena cita""nya memang mau","membiasakan pekerja , cita""nya"
work from home asn minahasa diperpanjang hingga 21 april 2020 https://t.co/gju8huelu0,asn minahasa diperpanjang hingga 21 april 2020,asn minahasa diperpanjang hingga 21 april 2020,asn minahasa diperpanjang 21 april 2020
@ahmabmaslan @501awani mengangkang acik hang. tak semuanya work from home nah. ada ja yang tetap kena keluaq pi keja kamjad!,mengangkang acik hang. tak semuanya nah. ada ja yang tetap kena keluaq pi keja kamjad!,mengangkang acik hang. tak semuanya nah. ada saja yang tetap kena keluaq tapi keja kamjad!,mengangkang acik hang . . kena keluaq keja kamjad !
"@mzulfiqor haha ala ckp utk kerja juga, ""work from home"" 😂","haha ala ckp utk kerja juga, ""work home"" 😂","haha ala cukup untuk kerja juga, ""work home"" 😂","haha ala kerja , "" "" 😂"
dia punya tak semangat nk menghadap hari isnin nak kerja time work from home ni lagi barai dari hari kerja yang biasa sebenarnya,dia punya tak semangat nk menghadap hari isnin nak kerja time ni lagi barai dari hari kerja yang biasa sebenarnya,dia punya tak semangat nk menghadap hari isnin nak kerja time nih lagi barai dari hari kerja yang biasa sebenarnya,semangat nk menghadap isnin kerja time barai kerja
rt @detikcom: #foto kualitas udara di jakarta terus membaik di minggu ketiga imbauan kerja dari rumah atau work from home (wfh) untuk menga…,#foto kualitas udara di jakarta terus membaik di minggu ketiga imbauan kerja dari rumah atau (wfh) untuk menga…,#foto kualitas udara di jakarta terus membaik di minggu ketiga imbauan kerja dari rumah atau (wfh) untuk menga…,#foto kualitas udara jakarta membaik minggu ketiga imbauan kerja rumah ( wfh ) menga …
"@aizapauzi work out tu apa ye???
yg aku tahu skung ni work from home.
yg pernah2 abis tu.","out tu apa ye???
yg aku tahu skung ni home.
yg pernah2 abis tu.","out itu apa ye???
yg aku tahu skung nih home.
yg pernah2 habis tu.","out ye ? ? ? 
 skung . 
 pernah2 habis ."
work from home beberapa hari ini produktif dengan menonton god father 1 - 3,beberapa hari ini produktif dengan menonton god father 1 - 3,beberapa hari ini produktif dengan menonton god father 1 - 3,produktif menonton god father 1 - 3
ouh lupa aku esok keje work from home so kena tidur,ouh lupa aku esok keje so kena tidur,ouh lupa aku esok keje sok kena tidur,ouh lupa esok keje sok kena tidur
"kita disuruh #dirumahsaja tapi mudik tidak dilarang..
hahahaha
ada apa ini dunia.. 
jangan kemana mana work from home atau stay at home..
himbauan pemerintah..
siap siap ya, penyebaran semakin masif.. 
#santun","kita disuruh #dirumahsaja tapi mudik tidak dilarang..
hahahaha
ada apa ini dunia.. jangan kemana mana atau stay at home..
himbauan pemerintah..
siap siap ya, penyebaran semakin masif.. #santun","kita disuruh #dirumahsaja tapi mudik tidak dilarang..
hahahaha
ada apa ini dunia.. jangan kemana mana atau stay at home..
himbauan pemerintah..
siap siap ya, penyebaran semakin masif.. #santun","disuruh #dirumahsaja mudik dilarang .. 
 hahahaha 
 dunia .. kemana stay at .. 
 himbauan pemerintah .. 
 , penyebaran masif .. #santun"
"nasib baik hari ke-2 rmo haritu aku dapat idea business work from home. kalau tak, hari ke-3 tu mesti aku dah tukar minyak hitam ysuku aku dok jadi runner tiap hari. aku paling pantang sekali duit tak masuk","nasib baik hari ke-2 rmo haritu aku dapat idea business home. kalau tak, hari ke-3 tu mesti aku dah tukar minyak hitam ysuku aku dok jadi runner tiap hari. aku paling pantang sekali duit tak masuk","nasib baik hari ke-2 rmo haritu aku dapat idea business home. kalau tak, hari ke-3 itu mesti aku deh tukar minyak hitam ysuku aku dok jadi runner tiap hari. aku paling pantang sekali duit tak masuk","nasib - 2 rmo haritu idea business . , - 3 mesti deh tukar minyak hitam ysuku dok runner . pantang duit masuk"
"oh ini yg namanya wtf? eh apa sih singkatannya kalau work from home?

@rock__ta 
@dinangku 
@hamzaderlangga 

sempat bergabung @yudimelliph 

gagal bergabung
@anuraga_reza 
@notandiesutrisn https://t.co/qvmdji6oqc",oh ini yg namanya wtf? eh apa sih singkatannya kalau sempat bergabung gagal,oh ini yang namanya wtf? eh apa sih singkatannya kalau sempat bergabung gagal,namanya wtf ? eh singkatannya bergabung gagal
"@mirnaregiaze boleh kok boleh , kan work from home","boleh kok boleh , kan","boleh kok boleh , kan",","
"untuk para muslimah yang sedang menjalankan social distancing atau work from home, ini aku recomend tontonan yg insha allah sangat bermanfaat. 
please click link below :)

https://t.co/z9phpbahqw

#staysafestayhome 
#workfromhome","untuk para muslimah yang sedang menjalankan social distancing atau home, ini aku recomend tontonan yg insha allah sangat bermanfaat. please click link below #workfromhome","untuk para muslimah yang sedang menjalankan social distancing atau home, ini aku recomend tontonan yang insha allah sangat bermanfaat. please click link below #workfromhome","muslimah menjalankan social distancing , recomend tontonan insha allah bermanfaat . please click link below #workfromhome"
"sampe kapan kita harus disuruh dirumah? ga kerja, ga belajar, work from home, study from home itu gaenak. setiap hari cuma diumuman 100 cases.","sampe kapan kita harus disuruh dirumah? ga kerja, ga belajar, home, study itu gaenak. setiap hari cuma diumuman 100 cases.","sampai kapan kita harus disuruh dirumah? enggak kerja, enggak belajar, home, study itu gaenak. setiap hari cuma diumuman 100 cases.","disuruh dirumah ? kerja , belajar , , study gaenak . diumuman 100 cases ."
paansi woy semenjak corona work from home kok internet jadi lambat banget sih ga @telkomsel  ga @indihome . hampir tiap hari loh,paansi woy semenjak corona kok internet jadi lambat banget sih ga ga . hampir tiap hari loh,paansi woy semenjak corona kok internet jadi lambat banget sih enggak enggak . hampir tiap hari loh,paansi woy semenjak corona internet lambat . loh
work from home tapi engga work cuman rebahan #besoksenin https://t.co/wg7xn3kwqh,tapi engga cuman rebahan #besoksenin,tapi enggak cuman rebahan #besoksenin,cuman rebahan #besoksenin
"rt @kebijakananies: kepala dinas tenaga kerja, transmigrasi dan energi provinsi dki jakarta telah mengeluarkan surat edaran perpanjangan hi…","kepala dinas tenaga kerja, transmigrasi dan energi provinsi dki jakarta telah mengeluarkan surat edaran perpanjangan hi…","kepala dinas tenaga kerja, transmigrasi dan energi provinsi dki jakarta telah mengeluarkan surat edaran perpanjangan hi…","kepala dinas tenaga kerja , transmigrasi energi provinsi dki jakarta mengeluarkan surat edaran perpanjangan hi …"
work from home aslkn buat progress stiap hari well..,aslkn buat progress stiap hari well..,aslkn buat progress setiap hari well..,aslkn progress well ..
"rt @jubileeid: halo lurs,

untuk mendukung work from home, ini ada bocoran promo dari *udemy* untuk video course *berbahasa indonesia*. sem…","halo lurs,

untuk mendukung home, ini ada bocoran promo dari *udemy* untuk video course *berbahasa indonesia*. sem…","halo lurs,

untuk mendukung home, ini ada bocoran promo dari *udemy* untuk video course *berbahasa indonesia*. sem…","halo lurs , 

 mendukung , bocoran promo * udemy * video course * berbahasa * . sem …"
@hrdbacot work from home aja. piara tuyul,aja. piara tuyul,aja. piara tuyul,. piara tuyul
"naya je la work from home ni. tidur lambat. bangun pagi pon ssbab kene report dalam group.  mandi wktu lunch hour. makan pon berterabur. 

self discipline kelaut dalam ye.",naya je la ni. tidur lambat. bangun pagi pon ssbab kene report dalam group. mandi wktu lunch hour. makan pon berterabur. self discipline kelaut dalam ye.,naya je lah ni. tidur lambat. bangun pagi pon ssbab kene report dalam group. mandi waktu lunch hour. makan pon berterabur. self discipline kelaut dalam ye.,naya je . tidur lambat . bangun pagi pon ssbab kene report group . mandi lunch hour . makan pon berterabur . self discipline kelaut ye .
"ada masa memang terlintas mengeluh kena work-from-home sebab tak ada keselesaan &amp; kemudahan macam dekat office 🥴

tapi tak lama lepastu terus .....

""masyaallah tak baik mengeluh, astaghfirullahalazim 😅""","ada masa memang terlintas mengeluh kena work-from-home sebab tak ada keselesaan &amp; kemudahan macam dekat office 🥴

tapi tak lama lepastu terus .....

""masyaallah tak baik mengeluh, astaghfirullahalazim 😅""","ada masa memang terlintas mengeluh kena work-from-home sebab tak ada keselesaan &amp; kemudahan macam dekat office 🥴

tapi tak lama lepastu terus .....

""masyaallah tak baik mengeluh, astaghfirullahalazim 😅""","terlintas mengeluh kena - - keselesaan & amp ; kemudahan office 🥴 

 lepastu ..... 

 "" masyaallah mengeluh , astaghfirullahalazim 😅 """
oke besok baru yang namanya work from home,oke besok baru yang namanya,oke besok baru yang namanya,oke besok namanya
"@rianekkyp apakah ini efek dirumah aja / work from home , idi ipi ini","apakah ini efek dirumah aja / , idi ipi ini","apakah ini efek dirumah saja / , idi ipi ini","efek dirumah / , idi ipi"
"bersyukur banget liat billboard aqua ini di twitter aja, masih bisa work from home dan berkegiatan #dirumahaja, semangat buat kalian yg masih memiliki kewajiban/bekerja di luar sana, tetap jaga kesehatan &amp; stay safe wherever you are ❤️ dan terima kasih sudah mengingatkan 🤗 https://t.co/r4ncfnsblr","bersyukur banget liat billboard aqua ini di twitter aja, masih bisa dan berkegiatan #dirumahaja, semangat buat kalian yg masih memiliki kewajiban/bekerja di luar sana, tetap jaga kesehatan &amp; stay safe wherever you are ❤️ dan terima kasih sudah mengingatkan 🤗","bersyukur banget lihat billboard aqua ini di twitter aja, masih bisa dan berkegiatan #dirumahaja, semangat buat kalian yang masih memiliki kewajiban/bekerja di luar sana, tetap jaga kesehatan &amp; stay safe wherever you are ❤️ dan terima kasih sudah mengingatkan 🤗","bersyukur lihat billboard aqua twitter , berkegiatan #dirumahaja , semangat memiliki kewajiban / , jaga kesehatan & amp ; stay safe wherever you are ❤ ️ terima kasih 🤗"
"dibuka peluang agen &amp; reseller di seluruh indonesia. work from home! mauuu?

chat wa 089-648-969622 @ minyak terapi plus ruqyah https://t.co/qvbd92ujny","dibuka peluang agen &amp; reseller di seluruh indonesia. home! mauuu?

chat wa 089-648-969622 minyak terapi plus ruqyah","dibuka peluang agen &amp; reseller di seluruh indonesia. home! mauuu?

chat wa 089-648-969622 minyak terapi plus ruqyah","dibuka peluang agen & amp ; reseller . ! mauuu ? 

 chat wa 089 - 648 - 969622 minyak terapi plus ruqyah"
"@senandungpuan aku juga baik mbak, cuma agak bosen aja gara-gara work from home sementara ini. kalo mbak, work from home juga nggak?","aku juga baik mbak, cuma agak bosen aja gara-gara sementara ini. kalo mbak, juga nggak?","aku juga baik mbak, cuma agak bosan saja gara-gara sementara ini. kalo mbak, juga nggak?","mbak , bosan gara-gara . mbak , ?"
#besoksenin masih tetap libur! work from home bikin salah paham. raga dirumah pikiran dikerjaan 😭😭😭 https://t.co/ewqsj7s6gy,#besoksenin masih tetap libur! bikin salah paham. raga dirumah pikiran dikerjaan 😭😭😭,#besoksenin masih tetap libur! bikin salah paham. raga dirumah pikiran dikerjaan 😭😭😭,#besoksenin libur ! bikin salah paham . raga dirumah pikiran dikerjaan 😭 😭 😭
"tanggal 13 sebentar lagi, work from home siap-siap berakhir, tetapi ini koq makin was-was balik ke bogor.","tanggal 13 sebentar lagi, siap-siap berakhir, tetapi ini koq makin was-was balik ke bogor.","tanggal 13 sebentar lagi, siap-siap berakhir, tetapi ini kok makin was-was balik ke bogor.","tanggal 13 sebentar , siap-siap , was-was bogor ."
"1. [kajian dari rumah]

meningkatkannya jumlah kasus corona di indonesia membuat beberapa pihak mengambil langkah dengan membuat kebijakan work from home serta gerakan tagar #dirumahaja","1. [kajian dari rumah]

meningkatkannya jumlah kasus corona di membuat beberapa pihak mengambil langkah dengan membuat kebijakan serta gerakan tagar #dirumahaja","1. [kajian dari rumah]

meningkatkannya jumlah kasus corona di membuat beberapa pihak mengambil langkah dengan membuat kebijakan serta gerakan tagar #dirumahaja","1 . [ kajian rumah ] 

 meningkatkannya corona mengambil langkah kebijakan gerakan tagar #dirumahaja"
thank god la dia boleh work from home tolong jaga mikael. aku tak de masa nak tengok mikael langsung time weekdays.,thank god la dia boleh tolong jaga mikael. aku tak de masa nak tengok mikael langsung time weekdays.,thank god lah dia boleh tolong jaga mikael. aku tak deh masa nak tengok mikael langsung time weekdays.,thank god tolong jaga mikael . deh tengok mikael langsung time weekdays .
"@syariz7264 demi duit poket boss. kerja saya takde istilah ""work from home"" hmm","demi duit poket boss. kerja saya takde istilah ""work home"" hmm","demi duit poket boss. kerja saya takde istilah ""work home"" hmm","duit poket boss . kerja takde istilah "" "" hmm"
rt @antikorupsi: pengumuman ! icw perpanjang waktu pembatasan pertemuan fisik dengan bekerja dari rumah (work from home) terhitung 31 maret…,pengumuman ! icw perpanjang waktu pembatasan pertemuan fisik dengan bekerja dari rumah (work home) terhitung 31 maret…,pengumuman ! icw perpanjang waktu pembatasan pertemuan fisik dengan bekerja dari rumah (work home) terhitung 31 maret…,pengumuman ! icw perpanjang pembatasan pertemuan fisik rumah ( ) terhitung 31 maret …
"aloha, warga kediri jangan lupa besok hari senin! 
bagi yg masih beraktifitas di hari senin ayo tetap jaga kesehatan, jangan begadang ya! 
bagi yg work from home, tetap produktif ya, dan harus lebih rajin olahraga.
jaga kesehatan untuk kita semua! 
#ayolawancorona 
#jagakesehatan","aloha, warga kediri jangan lupa besok hari senin! bagi yg masih beraktifitas di hari senin ayo tetap jaga kesehatan, jangan begadang ya! bagi yg home, tetap produktif ya, dan harus lebih rajin olahraga.
jaga kesehatan untuk kita semua! #ayolawancorona #jagakesehatan","aloha, warga kediri jangan lupa besok hari senin! bagi yang masih beraktifitas di hari senin ayo tetap jaga kesehatan, jangan begadang ya! bagi yang home, tetap produktif ya, dan harus lebih rajin olahraga.
jaga kesehatan untuk kita semua! #ayolawancorona #jagakesehatan","aloha , warga kediri lupa besok senin ! beraktifitas senin ayo jaga kesehatan , begadang ! , produktif , rajin olahraga . 
 jaga kesehatan ! #ayolawancorona #jagakesehatan"
alhamdulillah start esok dpt kerja rotation so kurang laa aku dtg hospital but still kena standby incase hardcore breakdown and tnc plak banyak.. baru nk merasa 'work from home' lol 😂,alhamdulillah start esok dpt kerja rotation so kurang laa aku dtg hospital but still kena standby incase hardcore breakdown and tnc plak banyak.. baru nk merasa 'work home' lol 😂,alhamdulillah start esok dapat kerja rotation sok kurang lah aku datang hospital but still kena standby incase hardcore breakdown and tnc plak banyak.. baru nk merasa 'work home' lol 😂,alhamdulillah start esok kerja rotation sok hospital but still kena standby incase hardcore breakdown and tnc plak .. nk ' ' lol 😂
"keenakan work from home sambil rebahan, udah 2 hari ga home work out.
ngerasa bersalah ke diri sendiri, padahal udah janji harus rajin workout.","keenakan sambil rebahan, udah 2 hari ga out.
ngerasa bersalah ke diri sendiri, padahal udah janji harus rajin workout.","keenakan sambil rebahan, sudah 2 hari enggak out.
ngerasa bersalah ke diri sendiri, padahal sudah janji harus rajin workout.","keenakan rebahan , 2 out . 
 ngerasa bersalah , janji rajin workout ."
rt @finrul: begal work from home nya begalin semut yg sendirian bawa makanan,begal nya begalin semut yg sendirian bawa makanan,begal nya begalin semut yang sendirian bawa makanan,begal begalin semut bawa makanan
"rt @yukinanda5: bayangan dan perasaan satu minggu work from home 

- asik beli cemilan
-bangun siang
-olah raga
-quality time
-masak-masaka…","bayangan dan perasaan satu minggu - asik beli cemilan
-bangun siang
-olah raga
-quality time
-masak-masaka…","bayangan dan perasaan satu minggu - asik beli cemilan
-bangun siang
-olah raga
-quality time
-masak-masaka…","bayangan perasaan minggu - asik beli cemilan 
 -bangun siang 
 -olah raga 
 -quality time 
 -masak - masaka …"
"menuju minggu ke empat work from home dan ke luar rumah cuma buat beli bahan makanan. hati dan pikiran mulai kacau, kadang-kadang bawaannya kesal aja, benarlah adanya manusia adalah makhluk sosial.","menuju minggu ke empat dan ke luar rumah cuma buat beli bahan makanan. hati dan pikiran mulai kacau, kadang-kadang bawaannya kesal aja, benarlah adanya manusia adalah makhluk sosial.","menuju minggu ke empat dan ke luar rumah cuma buat beli bahan makanan. hati dan pikiran mulai kacau, kadang-kadang bawaannya kesal aja, benarlah adanya manusia adalah makhluk sosial.","minggu rumah beli bahan makanan . hati pikiran kacau , kadang-kadang bawaannya kesal , manusia makhluk sosial ."
"bayangan dan perasaan satu minggu work from home 

- asik beli cemilan
-bangun siang
-olah raga
-quality time
-masak-masakan
-nonton pilem terosss
-mandi sehari sekali 

setelah 3minggu berlalu
-rebahan
-rebahan
rebahan
rebahan
rebahan
rebahan 
rebahan
rebahan
rebahan
rebahannnn","bayangan dan perasaan satu minggu - asik beli cemilan
-bangun siang
-olah raga
-quality time
-masak-masakan
-nonton pilem terosss
-mandi sehari sekali setelah 3minggu berlalu
-rebahan
-rebahan
rebahan
rebahan
rebahan
rebahan rebahan
rebahan
rebahan
rebahannnn","bayangan dan perasaan satu minggu - asik beli cemilan
-bangun siang
-olah raga
-quality time
-masak-masakan
-nonton pilem terosss
-mandi sehari sekali setelah 3minggu berlalu
-rebahan
-rebahan
rebahan
rebahan
rebahan
rebahan rebahan
rebahan
rebahan
rebahannnn","bayangan perasaan minggu - asik beli cemilan 
 -bangun siang 
 -olah raga 
 -quality time 
 -masak - masakan 
 -nonton pilem terosss 
 -mandi sehari 3minggu 
 -rebahan 
 -rebahan 
 rebahan 
 rebahan 
 rebahan 
 rebahan rebahan 
 rebahan 
 rebahan 
 rebahannnn"
