"_type","category","isi","judul"
"dict","sport","Jakarta - Indonesia akan menjalani laga krusial dengan Vietnam. Peracik startegi Garuda Muda, Indra Sjafri, punya rekor bagus melawan Vietnam.Pertemuan Indonesia dengan Vietnam ini merupakan lanjutan kualifikasi Piala Asia U-23 2020. Duelnya akan dipentaskan di My Dinh Stadium, Minggu (24/3/2019) malam WIB.Egy Maulana Vikri cs wajib menang untuk menjaga peluang lolos ke putaran final Piala Asia U-23 2020 di Thailand. Indonesia dibantai 0-4 oleh Thailand pada pertandingan pertama Grup K. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Modal bagus dimiliki oleh Indonesia menjelang menghadapi Thailand pada pertemuan dengan Vietnam. Tim Merah-Putih menang 1-0 di semifinal Piala AFF U-22 bulan lalu. Gol Muhamad Luthfi Kamal menjadi penentu kemenangan.Baca juga: Prediksi Susunan Pemain Indonesia Vs Vietnam: Sinyal Perubahan Garuda MudaYang patut menjadi catatan, skuat Vietnam kali ini berbeda dengan daftar pemain bulan lalu. Cuma ada enam pemain dari Piala AFF U-22, Phan Van Bieu, Nguyen Van Dat, Bui Tien Dung, Le Van Xuan, dan Tran Danh Trung.Sejak menjadi pelatih Timnas, Indra Sjafri sudah beberapa kali berjumpa Vietnam. Hasilnya, tiga kali menang dan dua kali kalah. Satu kemenangan di dapat saat memenangi final Piala AFF U-19 2013 dengan adu tendangan penalti.Tim asuhan Indra Sjafri baru bisa tiga kali membobol gawang Vietnam dalam lima pertemuan itu. Ada lima gol yang bersarang, yang paling banyak saat kalah 0-3 di ajang Poala AFF U-19 2017.Baca juga: Jadwal Pertandingan Indonesia Lawan Vietnam di Kualifikasi Piala AFF U-23Rekor Indra Sjafri vs VietnamPiala AFF U-19 2013 Indonesia 1-2 Vietnam (Fase Grup)Piala AFF U-19 2013 Indonesia 0-0 (7-6) Vietnam (Final)Piala AFF U-19 2017 Indonesia 0-3 VietnamPiala AFF U-19 2018 Indonesia 1-0 VietnamPiala AFF U-22 2019 Indonesia 1-0 Vietnam (cas/fem) timnas indonesia u-23 timnas vietnam u-23 kualifikasi piala asia u-23 2020","Rekor Indra Sjafri Vs Vietnam"
"dict","sport","Porto - Kendati berbeda usai dan pengalaman, Vinicus Junior dinilai akan secemerlang Neymar. Itu membuat pelatih timnas Brasil, Tite, leluasa sekaligus pusing menentukan pilihan. Neymar dan Vinicius absen dalam dua laga uji coba Brasil, menghadapi Panama dan Republik Ceko. Neymar tengah dibekap cedera metatarsal sejak 24 Januari 2019. Sementara, Vinicius didera cedera ligamen pergelangan kaki Menilik penampilan kedua pemain, Neymar, yang lebih senior telah membuktikan sebagai tulang punggung timnas Brasil. Dalam sembilan tahun bersama Selecao, dia tampil dalam 96 laga. Sementara, Vinicius (18 tahun) menunggu waktu untuk menjalani debut. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Brasil Jelek di Babak Pertama, Hasil Akhirnya JugaRekan satu tim Vinicius di Real Madrid yang juga pemain timnas Brasil, Casemiro, optimistis Vinicius bisa membuat Tite terkesan. ""Mari kira ngobrol tentang Neymar di sini. Ayo kita habiskan sore ini untuk membicarakan dia. Buat saya. Neymar masuk dalam tiga pemain terbaik dan memiliki segalanya untuk menjadi yang terbaik di dunia,"" kata Casemiro seperti dikutip Sportskeeda. ""Dalam dua bulan, Vinicus bermain di level tinggi, dalam salah satu level terbaik di dunia. Apa yang dibuatnya di Real tidak wajar, sebagai pemain 18 tahun lho. Mendapatkan tempat di tim Real Madrid tidaklah mudah,"" dia menjelaskan. ""Kita bicara tentang dua pemain hebat, dua pemain yang luar biasa. Soal mereka mau dimainkan bersama atau tidak itu terserah pelatih. Tak perlu diragukan mereka pemain hebat. Tentu saja mereka bisa bermain di tim manapun di dunia,"" dia menegaskan.Baca juga: Vinicius: Cara Zidane Bicara Saja Sudah Berbeda (cas/fem) timnas brasil vinicius junior neymar casemiro","Cepat atau Lambat Vinicius Setara dengan Neymar, Bagus untuk Timnas Brasil"
"dict","sport","Yogyakarta - Asosiasi Provinsi (Asprov) PSSI Daerah Istimewa Yogyakarta (DIY) melaksanakan Kongres Luar Biasa (KLB) hari ini. Cuma ada satu calon ketua umum yang terverifikasi. KLB Asprov PSSI DIY digelar di Monumen PSSI, Kompleks Wisma Soeratin, Yogyakarta. Acara ini untuk memilih kepengurusan baru Asprov PSSI DIY yang sempat terjadi dinamika organisasi. KLB itu dihadiri langsung oleh Komite Eksekutif PSSI, Yoyok Sukawi. ""Atas nama KONI kami sambut baik KLB ini, harapannya KLB pemilihan Ketum Asprov hanya terjadi sekali ini saja, meski sah dan legal, namun demikian (pemilihan lewat KLB) ini sebagai yang terakhir, untuk membawa persepakbolaan DIY lebih baik lagi ke jenjang nasional,"" kata Ketua KONI DIY, Joko Pekik Irianto, saat memberikan sambutan dalam KLB, Minggu (24/3/2019). googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Dalam KLB Asprov PSSI DIY itu salah satu agenda penting adalah untuk memilih ketua umum periode 2019-2023. Terdapat satu nama yang terverifikasi untuk dipilih sebagai ketua umum, satu wakil ketua umum, dan sembilan exco.Baca juga: Suntikan Motivasi Menolak Menyerah untuk Timnas U-23 di HanoiUntuk lowongan calon ketua umum dan waketum masing-masing hanya satu yang mengembalikan formulir, yaitu Syauqi Suratno dan Wahyudi Kurniawan. Syauqi bukan nama baru di sepakbola nasional. Dia pernah menjabat General Manager PSIM pada 2007 lalu dan pernah menjabat ketua Badan Liga Amatir Indonesia (BLAI).Meski hanya calon tunggal, namun komite pemilihan terlebih dahulu akan menawarkan kepada 18 pemilik suara. Penawaran itu berisi apakah kedua calon bakal dipilih secara aklamasi atau melalui mekanisme pemilihan 50+1 voters.Sedangkan calon Exco ada sembilan nama, dipilih lima orang dengan mekanisme pemilihan langsung. Sembilan nama itu yakni, Jarot Sri Kastawa, Suparijan, Siswanto, Muhammad Irham, Anggar Kaswati, Affan Kurniawan, Muhammad Zulkham, Jumantoro dan Sabtuhari.Baca juga: Polisi Periksa Bendahara PSSI soal Pengaturan Skor Liga 2 (fem/fem) klb pssi yogyakarta syauqi suratno asprov pssi yogyakarta birojatengdiy","Asprov PSSI DIY Gelar KLB: Cuma Ada 1 Calon Ketua Umum"
"dict","sport","Hanoi - Indonesia dan Vietnam bakal berduel di laga kedua Kualifikasi Piala Asia U-23. Garuda Muda harus bisa mengatasi permainan long-ball dan militan Vietnam.Indonesia vs Vietnam akan berlangsung di My Dinh Stadium, Hanoi, Vietnam, Minggu (24/3/2019) malam WIB. Indonesia butuh kemenangan untuk menjaga peluang ke Piala Asia U-23 2020 di Thailand. Sementara itu, Vietnam butuh poin penuh untuk memastikan kelolosan.Jalannya pertandingan ini bisa saja alot. Indonesia dan Vietnam sama-sama punya kebiasaan main dengan long-ball, meski Garuda Muda terkadang ada kombinasi dengan umpan satu-dua yang sangat cepat. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Gelandang Indonesia, Muhammad Luthfi Kamal, akan menjadi kunci permainan long-ball untuk Indonesia. Di sisi Vietnam akan ada dua pelepas long-ball, yakni bek Do Thanh Thịnh dan Trieu Viet Hung.Thanh Thịnh memberi kontribusi untuk gol pembuka Vietnam ke gawang Brunei di matchday pertama. Viet Hung selain menyulitkan lewat umpan-umpan panjang, juga berhasil mencetak gol.Baca juga: Prediksi Susunan Pemain Indonesia Vs Vietnam: Sinyal Perubahan Garuda Muda""Ketika Vietnam menyerang lini pertahanan lawan, mereka memang banyak melepas long-ball yang tinggi. Ini merupakan kebiasaan yang terbentuk ketika main di liga, sehingga kebiasaan itu terbawa ke tubuh Tim Nasional,"" kata pelatih Vietnam, Park Hang-seo, di konferensi pers, Jumat (22/3/2019), saat ditanya mengapa terlalu banyak main long-ball melawan Brunei.""Indonesia sendiri banyak bermain long-ball, dan umpan satu-dua sentuhannya juga bagus,"" Ungkap Park saat ditanya soal karakter Indonesia Di sisi lain, Indonesia menilai Vietnam punya gaya main yang militan. Tim Merah-Putih sudah siap mengatasi itu meski tampil di hadapan pendukung lawan.""Kami tahu Vietnam cara memberikan perlawanannya luar biasa militan, itu harus kami imbangi nanti, harus kami lawan dengan militansi yang sangat kuat juga. Sehingga kami bisa memberikan perlawanan yang sama-sama kuat,"" kata Manajer Timnas Indonesia, AKBP Sumardji, Minggu (24/3/2019)Pelatih Indra Sjafri sebelumnya juga sudah berpendapat hal yang hampir sama. Vietnam dianggap sangat agersif dan Indonesia harus siap meladeni.""Kami akan respons agresivitas Vietnam dengan taktik kami. Yang jelas, kami sudah siap untuk laga melawan Vietnam,"" tegas Indra pada Sabtu (23/3/2019).Baca juga: Rekor Indra Sjafri Vs Vietnam (ran/cas) timnas indonesia u-23 timnas vietnam u-23 indonesia vs vietnam kualifikasi piala asia u-23 2020","Indonesia Melawan Long-Ball dan Militansi Vietnam"
"dict","sport","Jakarta - Menpora Imam Nahrawi mengimbau masyarakat Indonesia mendukung Timnas Indonesia U-23 yang berlaga di Kualifikasi Piala Asia. Dia optimistis Awan Setho Cs mengalahkan Vietnam.Indonesia akan menjalani laga lanjutan di Kualifikasi Piala Asia U-23 2020 di My Dinh Stadium, Minggu (24/3). Skuat Garuda Muda menghadapi Vietnam di laga kedua. Untuk menjaga peluang lolos ke Piala Asia 2020 di Thailand, tim asuhan Indra Sjafri wajib menang atas tuan rumah. Itu setelah Merah Putih digasak Thailand 0-4 pada pertandingan pertama Grup K. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Menpora Imam optimistis Indonesia bisa menang. Dia percaya dengan evaluasi dan taktik yang disiapkan barisan pelatih. Baca juga: Indonesia Melawan Long-Ball dan Militansi Vietnam""Saya yakin Indonesia menang atas Vietnam untuk memuluskan langkah berikutnya. Karena, pasti coach Indra Sjafri telah melakukan evaluasi menyeluruh setelah kalah dari Thailand,"" kata Imam kepada detikSport melalui pesan singkatnya.""Apalagi, dukungan dari supporter Indonesia di sana akan menggerakkan Garuda Muda menuju penampilan terbaiknya,"" dia menambahkan. Imam juga tak jemu-jemu menyerukan dukungannya. Dia berharap Tumnas U-23 Indonesia mampu memberikan permainan terbaiknya.""Ayo berikan yang terbaik bagi sejarah sepakbola Indonesia. 250 juta warga bangsa berdoa dan mendukung penuh perjuangan kalian. Alfaatihah,"" menteri asal Bangkalan itu mengimbau.Baca juga: Viral! Aksi Indra Sjafri Bantu Driver Ojol di Vietnam (mcy/fem) timnas indonesia u-23 imam nahrawi kualifikasi piala asia u-23 2020 indonesia vs vietnam","Percaya Taktik Indra Sjafri, Menpora Imam Pede Timnas Kalahkan Vietnam"
"dict","sport","Jakarta - Honda dinilai sudah melakukan langkah antisipasi andai Marc Marquez hengkang. Perekrutan Jorge Lorenzo menjadi wujud nyatanya.Lorenzo digaet oleh Honda pada 2019. Dia dikontrak dengan durasi selama dua tahun. Dengan bergabungnya Lorenzo, line-up Honda disebut sebagai the dream team.Marquez merupakan juara dunia MotoGP lima kali. Sementara itu, Lorenzo tiga kali menjadi juara dunia pada 2010, 2012, 2015. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945783791-0'); }); Eks rider Tech 3, James Toseland, menilai bahwa keputusan Honda sebagai langkah tepat. Marquez sudah menggapai segalanya dengan Honda, hingga wajar kalau ingin mencari tantangan baru.Baca juga: Lorenzo: Marquez dan Saya di Honda bagai Menyatukan Ronaldo dan MessiAda rumor mengenai masa depan Marquez. Rider Spanyol itu dikabarkan sedang didekati oleh KTM.""Saya pikir apa yang sudah dilakukan Honda dengan merekrut Lorenzo karena mereka sadar bahwa sekarang dia (Marquez) merupakan juara dunia lima kali bersama mereka,"" kata Toseland di Starsports.""Tak ada lagi yang bisa dimenangi atau dicapai kecuali beberapa rekor.""""Jadi, mereka mungkin mengantisipasi kalau Marques ingin tantangan baru dalam hidupnya. Dan kalau mereka mempunyai rider terbaik kedua, untuk langkah antisipasi, yang akan menjadi langkah pintar bagi mereka,"" dia menambahkan.Baca juga: Sering Jatuh, Jorge Lorenzo Trauma (cas/fem) honda jorge lorenzo marc marquez motogp 2019","Andai Marquez Hengkang, Honda Sudah Siapkan Antisipasi"
"dict","sport","Jakarta - Persiapan PB PABBSI menuju Kualifikasi Olimpiade 2020 tak mengendur, meskipun pelatnas angkat besi ditinggal salah satu pelatih. Apalagi, Syarah Anggraini dkk akan turun Kejuaraan Asia.Pelatnas angkat besi putri timpang. Dalam waktu sebulan, PABBSI ditinggal pelatih dan juga dua atlet andalannya, yaitu Supeni (pelatih) serta Sri Wahyuni dan Acchedya Jagaddhita.Yuni lebih dulu keluar karena ingin fokus mengurus keluarga barunya dan dia tengah mengandung anak pertama. Tak lama, Acchedya mundur. Dia gagal tes doping di kejuaraan yang berlangsung di Thailand. Kemudian menyusul ibunya, Supeni, yang selama ini menjadi pelatih nasional angkat besi putri. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945783791-0'); }); Baca juga: Di Tengah Periode Kualifikasi Olimpiade 2020, Angkat Besi Putri Ditinggal PelatihMeski ditinggal, pelatih kepala nasional angkat besi Dirdja Wihardja, meyakini program jalan terus dan tak terganggu. Saat ini, pelatnas angkat besi difokuskan menuju Kejuaraan Asia Angkat Besi Senior di Ningbao, China, April 2019. ""Yang jelas ini tinggal beberapa atlet tapi tidak ada masalah. Kami, tim, sudah diskusi, program juga tetap jalan sambil menunggu pelatih baru datang,"" kata Dirdja kepada detikSport, Minggu (25/3/2019).Di Kejuaraan Asia tersebut, PABBSI akan mengirim sembilan atlet terdiri dari lima putra dan empat putri. Mereka adalah Eko Yuli Irawan, Deni, Triyatno, Muhammad Yasin, Erwin Rahmat Abdullah, Syarah Anggraini, Nurul Akmal, dan dua atlet junior Windy Cantika Aisyah, serta Rizka Nur Amanda. Kepada Windy dan Rizka diharapkan bisa bersaing di ajang pengambilan poin Olimpiade. ""Windy dan Rizka ini yang akan turun di kelas 49 kg menggantikan Acchedya. Angkatan total mereka sudah lumayan tapi saya tak bisa sebut angkanya. Yang jelas di China nanti bersaing. Kami juga ingin yang muda ini jam terbangnya ada, semoga tambah kuota juga,"" ujar Dirdja menjelaskan.Ditambahkan Dirdja, saat ini dirinya hanya tinggal memastikan whereabouts form (formulir keberadaan) milik Rizka sudah diterima panitia penyelenggara kejuaraan atau belum.""Sedangkan Syarah akan kembali ke kelas 55 kg. Kami sudah rapat dengan tim lalu atletnya juga lebih nyaman dan maksimal di kelas tersebut. Jadi kami jalan,"" dia menambahkan. ""Target tim kami untuk semua bukan pelatih baru atau apa. Kami cuma harap koordinasi dengan pelatih baru harus lebih baik,"" Dirdja menegaskan. Baca juga: Kualifikasi Olimpiade 2020 yang Menguras Anggaran (mcy/fem) angkat besi pelatnas angkat besi kualifikasi olimpiade 2020","Ditinggal Pelatih di Periode Kualifikasi Olimpiade, Bagaimana Program Angkat Besi?"
"dict","sport","Yogyakarta - Kendati cuma ada satu calon ketua umum, Komite Eksekutif (Exco) PSSI, Yoyok Sukawi, memastikan pelaksanaan Kongres Luar Biasa (KLB) Asosiasi Provinsi (Asprov) PSSI Daerah Istimewa Yogyakarta (DIY) sah sesuai aturan. Kok bisa?KLB Asprov PSSI DIY dihelat di Monumen PSSI, Kompleks Wisma Soeratin, Yogyakarta, Minggu (24/3/2019). Pada agenda pemilihan ketua umum hanya muncul satu calon, Syauqi Suratno. Dia tak ada lawan. ""KLB bukan sesuatu yang tabu, KLB adalah bagian dari organisasi, ada kongres tahunan, ada KLB,"" kata Yoyok, seusai membuka KLB Asprov PSSI DIY, di Monumen PSSI kompleks Wisma Soeratin Yogyakarta, Minggu (24/3/2019). googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); ""Kongres DIY ini karena memang diminta oleh anggota, itu ada mekanismenya. Anggota banyak yang meminta penyelenggaraan KLB dengan beragam alasan, karena sudah memenuhi syarat maka kita laksanakan KLB,"" jelas Yoyok.Baca juga: Asprov PSSI DIY Gelar KLB: Cuma Ada 1 Calon Ketua UmumSyarat yang dimaksud adalah pelaksanaan KLB telah memenuhi dua statuta. Yakni, statuta PSSI dan statuta Asprov PSSI DIY. ""Sudah sesuai dengan dua statuta, Pasal 30 ayat 2 statuta PSSI dan Pasal 26 ayat 2 statuta Asprov PSSI,"" lanjutnya. Yoyok pun menyinggung hanya ada satu caketum di KLB ini. ""Kalau pencalonan ranah komite pemilihan, kalau kita dari PSSI pusat, sudah kita buka tadi dan kita serahkan ke komite pemilihan. Kalau calon satu bagaimana, kalau calon banyak bagaimana, PSSI tidak mengintervensi, kita sesuai aturan dan mekanisme,"" ujar dia. Yoyok juga menegaskan izin pelaksanaan KLB ini resmi dari PSSI.""Semua ada mekanisme, ketum (PSSI), waketum, kalau berhalangan bisa diwakilkan. Dari PSSI cukup diwakili eksekutif komite masih sah, nggak ada masalah,"" dia menambahkan. Baca juga: Tiga Bulan, PSSI Punya 3 Ketum BerbedaKLB itu dilaksanakan PSSI membekukan kepengurusan Asprov PSSI DIY berdasarkan surat nomor 2832/PGD/286/VI-2018 yang ditandatangani oleh Sekretaris Jenderal PSSI, Ratu Tisha pada bulan Juni 2018. Buntut dari pembekuan itu, muncul permohonan oleh 13 dari total 18 pemilik suara Asprov PSSI DIY agar menggelar KLB. Menamakan diri forum G-13, mereka menilai roda organisasi Asprov PSSI DIY periode 2017-2021 tidak berjalan dengan baik dan meminta segera melaksanakan KLB. (fem/fem) birojatengdiy klb pssi yogyakarta asprov pssi yogyakarta yoyok sukawi pssi","Syauqi Jadi Caketum Tunggal, PSSI Pastikan KLB DIY Sah"
"dict","sport","Jakarta - Direksi PT Liga Indonesia Baru (PT LIB) melakukan perombakan jabatan. Tigor Shalomboboy dan Risha Adi Wijaya dicopot dari posisinya di operator kompetisi sepakbola Indonesia itu. Tigor yang sebelumnya menjabat sebagai Chief Operating Officer (COO) PT LIB tak lagi mengemban tugas tersebut. Begitu dengan Risha yang menjabat sebagai Chief Executive Officer (CEO). Mereka sudah tak lagi bekerja di PT LIB sejak pekan lalu. ""Keputusan ini disampaikan kepada saya dari manajemen. Manajemennya siapa? Itu, yang baru naik kemarin (Gusti Randa dan Dirk Soplanit),"" kata Tigor ketika dihubungi pewarta, Minggu (24/3/2019). googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Rangkap Jabatan, Bagaimana Gusti Randa Membagi Waktu?Tigor tak mengetahui alasan pemecatannya. Dia hanya tahu hal itu merupakan keputusan bersama. ""Saya tidak mau menanyakan itu (alasan pemecatan). Cuma itu sudah dari keputusan bersama,"" ujar dia. ""Saya menerima keputusan itu dan ini biasa dalam dunia kerja. Selain saya, ada pak Risha juga, diberhentikan di waktu yang sama sekitar seminggu lalu,"" Tigor menambahkan.Komisaris PT LIB, Gusti, yang dikonfirmasi terpisah membenarkan keputusan itu. Dia bilang langkah tersebut hasil dari keputusan direksi.""Oh tanya ke direksi dong (soal alasannya). Kan itu kewenangan dari direksi,"" kata Gusti kepada detikSport.Saat didesak status pemberhentian Tigor dan Risha, lagi-lagi Gusti melemparkan tanggung jawab itu ke direksi. ""Diberhentikan apa mundur? Ya tanya direksi lah. Saya kan komisaris. Enggak, enggak (tidak tahu) tanya direksi,"" Gusti menyudahi.Baca juga: Gusti Randa: Dulu Bintang Sinetron, Kini Plt Ketum PSSI (mcy/fem) pt lib tigor shalomboboy gusti randa","Tigor Shalomboboy dan Risha Adi Dipecat dari PT LIB"
"dict","sport","Madrid - Lionel Messi belum menunjukkan penampilan yang oke bersama timnas Argentina. La Pulga disebut tak nyaman bermain bersama Albiceleste.Comeback Messi ke timnas Argentina pasca kegagalan di Piala Dunia tak berjalan mulus. Tim Tango menelan kekalahan 1-3 saat bertanding dengan Venezuela di Wanda Metropolitano, Madrid, Jumat (22/3/2019).Messi bermain penuh dalam laga itu. Gol Argentina dicatatkan oleh pemain Inter Milan, Lautaro Martinez. Sementara gol Venezuela dicatatkan oleh Salomon Rondon, Jeison Murillo, dan Josef Martinez. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Prestasi Messi di timnas Argentina dan Barcelona memang berbeda 180 derajat. Messi belum pernah menjadi juara di level Timnas senior.Baca juga: Suramnya Comeback Ronaldo dan Messi ke TimnasSementara bersama Barcelona, Messi sudah memenangi sebanyak 32 piala. Sembilan gelar juara Liga Spanyol dan empat gelar Liga Champions merupakan contohnya.Eks pemain Timnas Argentina, Daniel Passarella, menilai bahwa penampilan Messi yang tak oke bersama tim biru langit.""Dia merupakan pemain hebat yang bisa memberi banyak sumbangsih untuk tim. Tapi, saat bermain bersama Barcelona, dia mempunyai sikap yang berbeda. Dia lebih baik di sana,"" kata Passarella di Marca.""Terkadang hal seperti ini terjadi. Anda bermain bagus untuk sebuah tim dan mereka mencintai anda, tapi anda tak merasa aman dan suatu hal tak sesuai. Saya tak tahu seperti apa itu, tapi itu jelas sesuatu hal yang ada rasakan dari dalam,"" dia menambahkan.Baca juga: Cedera, Messi Absen Lagi dari Timnas Argentina (cas/fem) lionel messi timnas argentina barcelona daniel passarella","'Messi Tak Nyaman di Timnas Argentina'"
"dict","sport","Jakarta - Timnas Indonesia akan menjalani laga penentuan di kualifikasi Piala Asia U-23. Garuda Muda harus menang melawan Vietnam untuk menjaga peluang ke putaran final.Indonesia vs Vietnam akan berlangsung di Stadion My Dinh, Minggu (24/3/2019) malam WIB. Tim Merah-Putih baru saja dihajar oleh Thailand dengan skor 0-4 hingga ada di posisi ketiga klasemen Grup K.Di sisi lain, Vietnam menjalani laga pertama di Grup K dengan mantap. Brunei Darussalam dicukur dengan skor enam gol tanpa balas. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Indonesia memang menang pada pertandingan terakhir dengan Vietnam di semifinal Piala AFF U-22 2019. Pada laga di Olympic Stadium, Phnom Penh, Kamboja, tim asuhan Indra Sjafri menang berkat gol tunggal Muhamad Luthfi Kamal.Tapi, Vietnam membongkar sebagian besar skuat untuk kualifikasi Piala Asia 2020. Pemain-pemain saat menjadi runner-up Piala Asia U-23 edisi sebelumnya dipanggil lagi. Pencetak lima gol di Piala Asia U-23, Nguyen Quang Hai, juga dipanggil.Dalam pertandingan pertama Grup K, Vietnam sudah unjuk kebolehan. Dinh Thanh Binh, Ha Duc Chinh, Huynh Tan Sinh, Nguyen Thanh Chung, Trieu Viet Hung, dan Quang Hai membagi rata gol ke gawang Brunei.Dengan penampilan Vietnam yang impresif ditambah dukungan publik Hanoi, tim asuhan Park Hang-seo jelas akan menjadi unggulan.Baca juga: Prediksi Susunan Pemain Indonesia Vs Vietnam: Sinyal Perubahan Garuda MudaKemenangan Indonesia Atas Vietnam Tanpa Egy Maulana VikriIndonesia yang ditangani Indra Sjafri memetik hasil bagus saat berhadapan dengan Vietnam dalam dua laga terakhir. Sekali di level Timnas U-19 dan sekali di Timnas U-23.Kemenangan di Piala AFF U-19 2018, Indonesia menang 1-0 saat berhadapan dengan Vietnam. Dalam pertandingan di Gelora Delta Sidoarjo itu, Indonesia menang berkat gol tunggal Muhammad Rafli Mursalim.Egy terlambat bergabung pada ajang Piala AFF U-19 tahun lalu. Dia baru bergabung di babak semifinal, Indonesia gagal ke babak puncak karena kalah adu penalti dari Malaysia di semifinal.Kemenangan lain Indonesia atas Vietnam pada laga yang sudah disebutkan di atas. Saat menang di semifinal Piala AFF U-23 2019.Saat Egy bermain, Indonesia yang ditangani Indra Sjafri kalah dari Vietnam. Momen itu terjadi pada Piala AFF U-19 2017, di babak fase grup. Pada pertandingan di Thuwunna Stadium, Yangon, Indonesia kalah dengan skor akhir 0-3.Egy tak bermain maksimal di pertandingan Indonesia melawan Thailand. Aliran bola ke pemain Lechia Gdansk itu macet, hingga minim ancaman.Baca juga: Jadwal Pertandingan Indonesia Lawan Vietnam di Kualifikasi Piala AFF U-23 (cas/fem) timnas indonesia u-23 kualifikasi piala asia u-23 2020 timnas vietnam u-23","Prediksi Indonesia Vs Vietnam: Tak Ada Pilihan, Garuda Muda Harus Menang"
"dict","sport","Udine - Moise Kean menandai debut di timnas Italia dengan satu gol ke gawang Finlandia. Pemain 19 tahun itu bertekad untuk bekerja ekstra keras lagi demi gol-gol di masa datang. Dalam laga Kualifikasi Piala Eropa 2020 Grup J antara Italia dengan Finlandia di Dacia Arena, Minggu (24/3/2019) dini hari WIB, Kane tampil sejak menit pertama. Dia menggandakan gol yang dibuat oleh Nicolo Barella. Di akhir pertandingan, Gli Azzuri menang 2-0 atas Finlandia. Dengan gol itu, Kean mencatatkan sebuah rekor. Dia menjadi pemain termuda kedua yang mencetak gol untuk timnas Italia. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Dia tak puas dengan aksinya tersebut. Kean tertantang untuk bisa lebih ganas lagi di masa depan. Baca juga: Laga yang Sulit untuk Gli Azzurri""Saya selalu berusaha untuk tampil dan berlatih rutin agar saya siap saat waktunya tiba. Lebih dari sekadar senang, saya mendapatkan motivasi ekstra untuk bekerja lebih keras. Akan ada lagi rekor yang saya ciptakan,"" kata Kean seperti dikutip Football Italia. ""Saat saya dipanggil, saya sangat antusias, bergairah, senang, ingin menunjukkan kemampuan saya. Ciri Immobile memberikan assist yang bagus kepada saya dan terimakasih kepada dia dan seluruh tim sehingga saya bisa menciptakan gol,"" dia menambahkan. Baca juga: Jangan Sampai Belanda Terkecoh Hasil-Hasil Jerman (fem/fem) timnas italia moise kean kualifikasi piala eropa 2020","Tandai Debut di Timnas Italia dengan Gol, Moise Kean: Akan Ada Lagi Nanti"
"dict","sport","Liverpool - Eks bek Liverpool, Sami Hyypia, mengungkapkan pemain paling penting untuk tim asuhan Juergen Klopp. Virgil van Dijk orangnya.Van Dijk tak tergantikan di Liverpool musim ini. Dia selalu dalam 31 laga Liverpool di Liga Inggris musim ini.Ada sebanyak 16 pertandingan Liverpool dengan catatan bersih dari kebobolan bersama Van Dijk. Baru ada 18 gol yang bersarang ke gawang Liverpool, menjadi tim dengan rekor kebobolan paling sedikit di Liga Inggris 2018/2019. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Andai Liverpool Juara, Gerrard Akan Jadi Orang Paling Bahagia di DuniaBerkaca dari statistik itu, Hyypia pun tak ragu untuk menyebut Van Dijk sebagai pemain paling penting Liverpool saat ini.""Alisson datang pada musim panas dan kami juga mendapatkan beberapa rekrutan bagus di lini tengah. Tapi, saya pikir Virgil van Dijk merupakan pemain yang paling penting untuk tim,"" kata Hyypia di Sky Sports.""Dia membuat permain lain bermain baik dan dia membuat pemain lain mempunyai kepercayaan diri tinggi. Dia pemain yang sangat bagus,"" dia menambahkan.Liverpool mendatangkan Van Dijk dari Southampton dengan nilai transfer 75 juta pound sterling. Dengan nominal itu, Van Dijk menjadi bek paling mahal dunia.Baca juga: Liverpool dan City Diprediksi Bertarung Sampai Laga Terakhir (cas/fem) liverpool sami hyypia virgil van dijk","Hyypia: Van Dijk Pemain Paling Penting untuk Liverpool"
