"_type","category","isi","judul"
"dict","sport","Basel - Bek veteran Stephan Lichtsteiner mengaku sedang negosiasi kontrak baru dengan Arsenal. Lichtsteiner menuntut untuk mendapatkan lebih banyak waktu bermain.Lichtsteiner direkrut Arsenal dari Juventus secara cuma-cuma pada bursa musim panas tahun lalu. Namun, di musim pertamanya bek berusia 35 tahun itu hanya menjadi pemain pelapis.Lichsteiner baru membuat 21 penampilan untuk Arsenal di seluruh kompetisi musim ini. Di Liga Inggris, Lichsteiner cuma 12 kali diturunkan bahkan tidak dibawah Arsenal di tiga pertandingan terakhir termasuk saat menghadapi Tottenham Hotspur dan Manchester United. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Ngaku Ngefans Arsenal, David Alaba Tertarik Main di Inggris?Meski begitu toh Lichtsteiner mengaku bahagia di Arsenal. Namun, Lichsteiner belum akan membubuhkan tanda tangannya sampai memperoleh jaminan akan lebih sering mainkan.Pasalnya, Lichtsteiner masih berhasrat untuk terus membela timnas Swiss yang sedang berjuang untuk lolos ke Piala Eropa 2020. Baca juga: Emery Bukan Suksesor Pilihan Wenger, Lalu Siapa?""Ada pembicaraan-pembicaraan tentang sebuah perpanjangan kontrak dengan Arsenal. Kita akan melihat apakah hal itu sesuai dengan kedua pihak,"" Lichtsteiner mengungkapkan kepada Neue Zurcher Zeitung, yang dilansir Mirror.""Arsenal adalah sebuah klub besar, dan aku sangat bahagia dengan mereka tapi aku ingin bermain secara reguler mengingat Euro 2020 segera digelar.""""Segala hal OK di musim ini. Namun, kalau manajer mengatakan kepadaku bahwa dia tidak akan mengandalkan pada musim depan maka aku akan harus memikirkan tentang masa depanku,"" lanjut dia. (rin/yna) stephan lichtsteiner arsenal","Lichtsteiner Bahagia di Arsenal, tapi..."
"dict","sport","Rotterdam - Timnas Belanda menang 4-0 atas Belarusia di laga perdana Grup C Kualifikasi Piala Eropa 2020. Memphis Depay menjadi bintang kemenangan Tim Orange,Bertanding di Stadion Feijenoord, Rotterdam, Belanda, Jumat (22/3/2019) dini hari WIB, Belanda langsung unggul sejak menit pertama. Depay langsung mencatatkan namanya di papan skor.Berawal dari kesalahan Igor Shitov dalam melakukan backpass, bola bisa dicuri Depay di kotak penalti. Depay lantas mengecoh kiper kiper Andrey Gorbunov, sebelum menceploskan bola ke gawang. Meski dari sudut sempit, bola mengarah tepat masuk ke gawang. Belanda unggul 1-0. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Yang Spesial dari Piala Eropa 2020Depay kembali mengancam. Pemain Olympique Lyon itu melepaskan sepakan kaki kiri pada menit ke-11, namun bolanya masih melenceng tipis di kiri gawang Belarusia.Tekanan Belanda membuahkan gol kedua pada menit ke-21. Georginio Wijnaldum membawa Belanda memimpin 2-0, usai menjebol gawang Belarusia dari jarak dekat. Mendapat umpan back heel Depay di kotak penalti, Wijnaldum yang tak terkawal tanpa kesulitan mengoyak gawang Gorbunov.Tertinggal membuat Belarusia menekan. Beberapa kali Yuri Kovalev dan Anton Putsila mengancam gawang Jasper Cillessen, namun upayanya belum membuahkan hasil. Hingga jeda, skor 2-0 bertahan.Di babak kedua, Belanda masih mendominasi. Pada menit ke-55, tuan rumah akhirnya memperbesar keunggulan menjadi 3-0. Pelanggaran Mikhail Sivakov di kotak terlarang berbuah penalti, yang bisa dieksekusi Depay dengan baik.Baca juga: Perburuan Tiket Piala Eropa 2020 DimulaiBelarusia sempat mengancam pada menit ke-78. Igor Stasevich melepaskan tendangan kaki kanan dari dalam kotak penalti, namun bolanya bisa bisa ditepis Cillessen. Belanda akhirnya menutup pesta kemenangannya di menit ke-86. Dari sepak pojok, Depay mengirim bola yang bisa ditanduk Virgil van Dijk. Belanda unggul 4-0 hingga akhir laga.Hasil ini jadi awal manis Belanda di Kualifikasi Piala Eropa 2020. Tim besutan Ronald Koeman itu sementara memuncaki Grup C dengan tiga poin. Selanjutnya, Belanda akan menghadapi Jerman di Johan Cruijff Arena, Amsterdam, Senin (25/3) dini hari WIB.Susunan PemainTimnas Belanda: Jasper Cillessen, Denzel Dumfries (Kenny Tete 68'), Matthijs de Ligt, Virgil van Dijk, Daley Blind, Gorginio Wijnaldum, Marten de Roon (Davi Proepper 46'), Frenkie de Jong, Steven Bergwjin, Ryan Babel (Quincy Promes 59'), Memphis DepayBelarusia: Andrey Gorbunov, Denis Polyakov, Mikhail Sivakov, Aleksandr Martynovich, Igor Shitov, Igor Stasevich, Stanislav Dragun (Denis Laptev 86'), Ivan Maewski, Yuri Kovalev (Pavel Savitskiy 79'), Anton Putsila, Nikolay Signevich (Anton Saroka 63') (yna/rin) kualifikasi piala eropa 2020 memphis depay timnas belanda timnas belarusia","Kualifikasi Piala Eropa: Depay Gemilang, Belanda Gebuk Belarusia 4-0"
"dict","sport","Zagreb - Finalis Piala Dunia 2018, Kroasia, bekerja keras untuk mengalahkan Azerbaijan dalam Kualifikasi Piala Eropa 2020. Kroasia mesti comeback sebelum menang 2-1.Kroasia menjamu Azerbaijan di laga pertama Grup E yang dihelat di Stadion Maksimir, Jumat (22/3/2019) dinihari WIB. Meski menang, Kroasia tidak mengawali pertandingan dengan mudah.Azerbaijan yang mengusung strategi defensif mengejutkan Kroasia. Di menit ke-19, Azerbaijan mencuri gol untuk memimpin 1-0. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Azerbaijan memaksimalkan kesalahan Kroasia usai kehilangan bola. Richard Almeyda mengirim operan mendatar kepada Ramil Sheydayev untuk digiring menuju kotak penalti. Sheydayev kemudian melepaskan tembakan lob kaki kanan yang sempat membentur mistar sebelum masuk ke gawang Kroasia.Baca juga: Yang Spesial dari Piala Eropa 2020Gol balasan Kroasia baru terlahir di penghujung turun minum. Borna Barisic membawa Kroasia menyamakan skor 1-1 di menit ke-44.Ivan Perisic menyundul bola hasil sepak pojok yang diteruskan dengan sundulan Duje Caleta-Car dari mulut gawang. Bola bisa diblok tapi berhasil dicecar Barisic dengan sontekan dari jarak dekat.Setelah restart, Azerbaijan sempat mengancam Kroasia saat embakan Dimitrij Nazarov melenceng ke sisi kanan gawang. Namun, setelahnya Kroasia lebih banyak mendominasi meski sulit menembus pertahanan lawan.Baca juga: Perburuan Tiket Piala Eropa 2020 DimulaiKebuntuan Kroasia akhirnya terpecah di menit ke-79. Andrej Kramaric mencetak gol kedua Kroasia untuk mengubah skor menjadi 2-1.Dari bola rebound hasil tendangan yang diblok, Kramarij meneruskan dengan sepakan kaki kanan melengkung ke arah tiang jauh dari sisi kanan kotak penalti Azerbaijan.Azerbaijan kemudian bermain lebih terbuka untuk mencari gol kedua. Beberapa ancaman diciptakan injury time, namun gagal membuahkan gol tambahan sehingga skor untuk keunggulan Kroasia tidak berubah sampai laga bubar.Dengan kemenangan ini Kroasia menempati peringkat kedua klasemen sementara grup dengan tiga poin di bawah Slovakia. Azerbaijan di urutan empat tanpa poin.Susunan PemainKROASIA: Kalinic, Vida, Caleta-Car, Barisic, Modric, Rakitic, Perisic, Kovacic, Brekalo, Kramaric, Petkovic (Rebic 69')AZERBAIJAN: Agayev, Medvedev, Huseynov, Mammadov, Rahimov, Qarayev (Dadasov 88'), Almeyda (Mahmudov 73'), Israfilov, Nazarov (Abdullayev 58'), Sheydayev, Madatov (rin/nds) kualifikasi piala eropa 2020 kroasia timnas kroasia","Kualifikasi Piala Eropa: Kroasia Menang Susah Payah"
"dict","sport","Brussels - Belgia memulai kiprah mereka di Kualifikasi Piala Eropa 2020 dengan kemenangan atas Rusia. Eden Hazard mencetak dua gol untuk membantu Belgia menang 3-1.Bermain sebagai tuan rumah di Stadion Roi Baudouin, Jumat (22/3/2019) dini hari WIB, Belgia langung mengambil inisiatif menyerang di awal laga. Baru dua menit laga berjalan, skuat Roberto Martinez itu sudah menebar ancaman.Umpan Hazard mampu diteruskan oleh Michy Batshuayi yang melepas sepakan keras dari dalam kotak penalti. Namun bola masih mampu diamankan oleh Guilhereme. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Terus menekan, Belgia akhirnya membuka keunggulan terlebih dahulu pada menit ke-14 melalui Youri Tielemans. Tendangan jarak jauh pemain Leicester City ini menembus pojok kiri gawang Rusia dan mengubah skor menjadi 1-0.Baca juga: Kualifikasi Piala Eropa: Depay Gemilang, Belanda Gebuk Belarusia 4-0Tim Beruang Merah yang tertinggal tak butuh waktu lama untuk membalas. Dua menit berselang, gol Denis Cheryshev mampu menyamakan kedudukan. Sepakan kaki kirinya di tepi kotak penalti tak mampu dihadang oleh Thibaut Courtois.Skor 1-1 membuat jalannya laga menjadi menarik. Kedua tim saling bertukar serangan. Sebelum babak pertama usai, Belgia mampu kembali unggul. Mereka mendapatkan hadiah penalti setelah tusukan Hazard harus dihentikan Yuri Zhirkov.Hazard sendiri yang maju sebagai eksekutor mampu menjalankan tugasnya dengan baik. Gol bintang Chelsea ini sekaligus menutup babak pertama dengan skor 2-1 untuk keunggulan tuan rumah.Di babak kedua, Belgia masih tampil dominan. Peluang mereka miliki di menit ke-64 kembali lewat upaya tendangan jarak jauh Tielemans. Namun kali ini sepakannya masih melebar.Baca juga: Kualifikasi Piala Eropa: Kroasia Menang Susah PayahUpaya Belgia untuk memperbesar keunggulan akhirnya terwujud dua menit jelang laga usai. Memanfaatkan bola liar kontrol Batshuayi yang tak sempurna, Hazard melepas sepakan mendatar yang tak mampu dibendung Guilherme.Di sisa waktu yang ada tak ada gol tambahan yang diciptakan oleh kedua tim. Skor 3-1 untuk Belgia menutup jalannya laga.Kemenangan ini membuat Belgia kini menempati peringkat ketiga di Grup I. Mereka kalah produktivitas gol dari Kazahktan dan Siprus meski sama-sama mengumpulkan poin tiga. Sementara Rusia tepat menempati posisi keempat.Susuanan PemainBelgia: Courtois; Vertonghen, Alderweireld ,Boyata, Castagne; Dendoncker, Tielemans, Eden Hazard, Mertens, Thorgan Hazard (Chadli 84'), BatshuayiRusia: Guilherme; Kudryashov, Nababkin, Fernandes, Dzhikiya, Zhirkov; Cheryshev (Chalov 64'), Kuzyaev (Miranchuk 26'), Golovin, Akhmetov; Dzyuba (Smolov 77') (nds/rin) kualifikasi piala eropa 2020 timnas belgia timnas rusia","Kualifikasi Piala Eropa: Hazard Dua Gol, Belgia Bungkam Rusia 3-1"
"dict","sport","Buenos Aires - Lionel Messi rupanya penasaran juga soal Major League Soccer. Penyerang Barcelona itu sudah bertanya-tanya soal kompetisi sepakbola Amerika Serikat itu.MLS dikenal sebagai 'tempat penampungan' para bintang pesepakbola Eropa. Setelah sukses menitip karier di klub Eropa, beberapa hijrah ke AS untuk menghabiskan sisa-sisa kariernya. Sebut saja seperti Andrea Pirlo, Kaka, dan kini Zlatan Ibrahimovic.Messi, yang kini sudah berusia 31 tahun, rupanya penasaran juga dengan MLS. Seperti dilansir situs resmi MLS, striker Barcelona itu bertanya-tanya soal MLS ke Pity Martinez, pemain Argentina milik Atlanta United. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Ilmuwan: Messi Bisa Dikloning, tapi Kemampuannya Bisa Berbeda""Dia bertanya kepadaku soal liga di Amerika, seperti apa itu, dan dengan beberapa rekam setim di Argentina juga,"" kata Martinez, saat diinterview salah satu stasiun televisi Argentina.Messi sendiri belum pernah merasakan pindah liga sepakbola selain Spanyol. Sejak kecil hingga saat ini, pemilik lima penghargaan Ballon d'Or itu cuma bermain untuk Barcelona.Martinez dan Messi akan sama-sama membela Timnas Argentina saat melakoni pertandingan persahabatan. Albiceleste diagendakan menggelar pertandingan melawan Venezuela, Sabtu (23/3) dan Maroko Rabu (27/3).Baca juga: Beckham: Boyong Messi atau Ronaldo ke Miami? Lihat Saja Nanti (yna/nds) lionel messi barcelona major league soccer","Messi Mulai Tanya-Tanya Kompetisi MLS, Mau Pindah?"
"dict","sport","Jakarta - Timnas Indonesia akan menghadapi uji coba melawan Myanmar. Pelatih Simon McMenemy ingin berusaha mematahkan rekor buruk pertandingan tandang 'Merah Putih'.Timnas dijadwalkan menjajal Myanmar di Stadion Thuwunna, Yangon, Senin (25/3/2019). Di laga FIFA matchday ini turut menandai debut McMenemy sejak ditunjuk menjadi pelatih timnas Indonesia pada Desember 2018.Simon mengakui Indonesia kerap kesulitan menghadapi pertandingan di kandang lawan. Tapi, pelatih asal Skotlandia itu ingin membuktikan catatan buruk tersebut bisa diperbaiki. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Sebelum Berangkat ke Myanmar, Timnas Latihan Lebih SantaiIndonesia cuma sekali menang dalam lima pertandingan tandang terakhir. Kemenangan tersebut didapat dari Kamboja 2-0 dalam laga persahabatan pada Juni 2017.""Salah satu kendala Indonesia adalah pertandingan away sulit bagi tim di Indonesia untuk menang di pertandingan away, begitu juga tim nasional. Harapannya kami bisa mengubah tradisi yang kurang baik,"" ujar Simon usai memimpin latihan di Stadion Madya, Senayan, Jakarta, Kamis (21/3/2019).Baca juga: Saat Indra Sjafri dan Manajer Timnas Bantu Warga Vietnam di JalananUntuk bisa mewujudkan misinya itu, Timnas pun sudah menggelar latihan sampai ke Australia. Di negeri kangguru tersebut, Andik Vermansah dkk menjajal dua tim lokal melawan Perth FC menang 3-1 dan mencukur State League 2 All Star dengan skor 5-1.Sedangkan saat melakoni uji coba di dalam negeri, Timnas berimbang dengan Bali United dengan kedudukan 1-1.""Semua yang kami lakukan dari awal sampai ke Australia itu persiapan untuk ke Myanmar. Sampai sejauh ini saya sangat puas karena dengan TC yang panjang ini saya jadi tahu apa yang bisa dan tidak bisa dilakukan pemain khususnya kemarin habis lawan Bali United, kami ada di keadaan yang sangat baik untuk menghadapi Myanmar,"" katanya. (ads/rin) timnas indonesia simon mcmenemy timnas vietnam","McMenemy Ingin Perbaiki Rekor Indonesia di Laga Tandang"
"dict","sport","Washington - Manchester City dan Liverpool sedang bersaing ketat dalam perburuan gelar juara Liga Inggris. Wayne Rooney lebih memilih City untuk tampil sebagai pemenangnya.Persaingan City dan Liverpool segera memasuki garis finis. The Reds kini memimpin klasemen sementara dengan 76 poin hasil 31 pertandingan, unggul dua poin dari City tapi sudah memainkan satu laga lebih banyak.Tidak bisa dipungkiri bahwa musim ini adalah peluang terbaik bagi Liverpool untuk menyudahi puasa gelar liga sejak terakhir pada 1989/90, sekaligus memenangi titel Premier League pertamanya dalam sejarah klub. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Puasa Gelar Liverpool Selalu Jadi Tantangan Tersendiri untuk Para PemainRooney mengawali kariernya bersama Everton sebelum melejit dalam seragam Manchester United. Selama 13 musim berkostum MU, Rooney sukses memenangi lima titel juara Premier League dan menjadi topskorer sepanjang masa klub.Setelah meninggalkan Old Trafford pada musim panas 2017, Rooney kembali memperkuat the Toffees sebelum melanjutkan kariernya ke MLS bersama DC United sejak tahun lalu. Pemain yang akrab disapa Wazza itu dalam posisi sulit untuk menentukan pilihan karena Liverpool dan City sama-sama musuh bebuyutan MU.Baca juga: Man City Membidik Quadruple, Memangnya Kuat?""Ini adalah alasan yang bagus untuk tidak berada di Inggris saat kedua klub itu sedang bersaing untuk gelar juara!"" cetus Rooney kepada TalkSport, yang dikutip Mirror.""Kuharap City akan mengungguli Liverpool. Aku tidak bisa tahan melihat mereka memenanginya, karena itu artinya mimpi buruk untuk fans Everton.""""Aku ingat di 2005 saat mereka menjuarai Liga Champions dan mereka masih membicarakannya sampai sekarang. Jadi mungkin mereka akan membicarakannya sampai 10 atau 15 tahun ke depan kalau mereka memenangi gelar liga!"" (rin/nds) wayne rooney manchester city liverpool liga inggris","Rooney Lebih Pilih City Juarai Liga Inggris daripada Liverpool"
"dict","sport","London - Tim nasional Inggris memastikan Marcus Rashford mengalami cedera pergelangan kaki. Rashford pun dikembalikan ke Manchester United untuk menjalani pemulihan.Rashford mendapat cedera saat tampil untuk MU di pertandingan melawan Liverpool bulan lalu. Kala itu, dia tetap memaksakan diri tetap main sampai pertandingan usai.Cedera tersebut membuat Rashford tak berpartisipasi di sesi latihan timnas Inggris jelang laga perdana Grup A Kualifikasi Piala Eropa 2020 melawan Republik Ceko. Penyerang 21 tahun itu hanya duduk di pinggir tempat latihan. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Manajer timnas Inggris, Gareth Southgate, memastikan Rashford tidak bisa main dalam dua pertandingan timnas Inggris yang akan datang karena cedera tersebut. Rashford pun sudah kembali ke Old Trafford.Baca juga: Marcus Rashford Ingin Seperti Aguero""Dia sudah bersama tim medis kami sepanjang pekan. Kami sudah mencoba mengembangkan latihannya sepanjang pekan, jadi dia berlari,"" ujar Southgate seperti dilansir Sky Sports.""Tapi sudah jelas bagi kami kalau dia tidak akan siap untuk bertanding, jadi kami akan memulangkannya ke klub. Dia absen di dua pertandingan.""Cederanya Rashford jadi pukulan bagi Inggris yang selalu menurunkannya sejak UEFA Nations League. Meski demikian, Southgate percaya Jadon Sancho dan Callum Hudson-Odoi bisa menggantikan Rashford.""Kami tahu dari beberap hari lalu bahwa Marcus tidak akan siap untuk besok. Ini adalah kesempatan besar untuk yang lain, karena mereka istimewa dalam latihan. Mereka seperti sudah lama bersama kami,"" ucap Southgate.""Kami benar-benar bersemangat. Kami kehilangan banyak pemain tapi ada peluang untuk yang lain. Kami menantikan mereka bermain,"" katanya.Baca juga: Laju Inggris di UEFA Nations League Bakal Melebihi Piala Dunia 2018 (nds/rin) marcus rashford timnas inggris manchester united","Cedera, Rashford Dipulangkan ke MU"
"dict","sport","Brussel - Thibaut Courtois membuat blunder saat Timnas Belgia menang 3-1 atas Rusia. Kiper Real Madrid itu memberi gol pada lawan cuma-cuma.Belgia menghadapi Rusia di Stadion Roi Baudouin, Brussels, Jumat (22/3/2019) dini hari WIB. Tuan rumah sempat unggul lebih dulu lewat gol Youri Tielemans pada menit ke-14.Rusia membalas dua menit berselang. Denis Cheryshev membobol gawang Belgia akibat blunder Courtois.Baca juga: Kualifikasi Piala Eropa: Hazard Dua Gol, Belgia Bungkam Rusia 3-1 googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Berawal dari backpass Jan Vertonghen, Courtois yang menerima bolanya tak langsung membuangnya ke depan. Ia sedikit bermain-main dengan bola di kotak penalti. Striker Rusia, Artem Dzyuba, datang berusaha mengganggunya.Saat Dzyuba kian mendekat, Courtois tampak tersandung saat menggiring bola. Kesempatan itu membuat Dzyuba menyenggolnya, dan membuat Courtois gagal menendang bola dengan sempurna.Akibatnya, bola malah mengarah ke Cheryshev. Tak pakai lama, Cheryshev langsung melewati Courtois, dan mengirim bola langsung masuk gawang Belgia. Skor menjadi 1-1.[Gambas:Twitter][Gambas:Twitter]Blunder itu menjadi sorotan warganet. Di Twitter, banyak yang mengejek Courtois akibat kesalahan konyolnya memberi gol kepada Rusia cuma-cuma.Belgia akhirnya bisa kembali unggul lewat penalti Eden Hazard di penghujung babak pertama. Kemudian sang kapten mencetak gol keduanya pada menit ke-88, yang memastikan Belgia menang 3-1 atas Rusia. Kemenangan ini membuat Belgia meraih tiga poin pertamanya di Grup I Kualifikasi Piala Eropa 2020.Baca juga: Courtois Akan Ditukar dengan De Gea? (yna/rin) thibaut courtois timnas belgia timnas rusia kualifikasi piala eropa 2020","Blunder Konyol Courtois dalam Kemenangan Belgia"
"dict","sport","Florence - Persiapan timnas Italia jelang Kualifikasi Piala Eropa 2020 dapat ganjalan. Federico Chiesa dan Alessandro Florenzi mengalami cedera dan dipastikan absen.Italia akan menghadapi Finlandia di Dacia Arena, Minggu (24/3/2019) dini hari WIB, di laga perdana Grup J Kualifikasi Piala Eropa 2020. Namun mereka mendapat kabar kurang baik terkait kondisi pemainnya.Dilansir Football Italia, Gli Azzurri dipastikan tanpa Federico Chiesa saat menjamu Finlandia. Ini terjadi setelah pemain tersebut mengalami masalah dengan ototnya. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Yang Spesial dari Piala Eropa 2020Cedera tersebut sudah membuat Chiesa ditarik lebih awal di laga Fiorentina melawan Lazio di Serie A pada 10 Maret. Penyerang 21 tahun itu kini telah dipulangkan ke Fiorentina untuk menjalani perawatan.Selain Chiesa, Florenzi juga dipastikan absen membela Italia. Bek sayap AS Roma itu mengalami cedera pada betis kirinya.Florenzi awalnya tak menyelesaikan latihan pada hari Rabu (21/3/2018). Dia pun sempat direncanakan batal jadi starter dalam laga melawan Finlandia.Namun cedera Florenzi lebih parah dari dugaan awal. Pemain berusia 28 tahun itu akan meninggalkan pemusatan latihan timnas Italia dan kembali ke klub.Cederanya Chiesa dan Florenzi menambah masalah untuk Roberto Mancini. Sebelumnya, Italia sudah dipastikan tanpa Lorenzo Insigne yang mengalami cedera otot.Baca juga: Mancini Yakin Akan Kualitas Darah Muda Gli Azzurri (nds/yna) timnas italia kualifikasi piala eropa 2020","Problem Cedera Hantam Italia Jelang Kualifikasi Piala Eropa"
"dict","sport","Jakarta - Timnas Indonesia U-23 akan memulai perburuan tiket Piala Asia U-23 2020 hari ini. Thailand akan menjadi rintangan pertama skuat Garuda Muda.Ajang Piala Asia U-23 selanjutnya baru akan digelar 2020, namun kualifikasinya sudah digeber sejak tahun ini. Indonesia akan memulai perburuan tiket putaran final pada sore nanti.Di babak kualifikasi Piala Asia U-23 2020, Indonesia tergabung di Grup K, bersama Vietnam, Thailand, dan Brunei. Laga perdana Indonesia adalah menghadapi Thailand di Stadion My Dinh, Hanoi, Jumat (22/3/2019), sebelum kemudian menghadapi Vietnam (24/3) dan Brunei (26/3). googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Menghadapi Thailand, Indonesia punya modal bagus dari segi catatan pertemuan. Terakhir, skuat Merah Putih mengalahkan Thailand 2-1 di final Piala AFF U-22 bulan lalu, dan memastikan keluar sebagai juara turnamen.Skuat Timnas Indonesia U-23 kali ini tak jauh berbeda dengan skuat juara di Piala AFF U-22 2019. Pelatih Indra Sjafri hanya menambahkan Egy Maulana Vikri dan Saddil Ramdani, serta mencoret beberapa pemain.Indra Sjafri sendiri sudah memboyong 24 pemain ke Hanoi. Nantinya, satu pemain akan dicoret karena aturannya setiap negara harus mendaftarkan 23 pemain.Baca juga: Rekor Indra Sjafri Vs ThailandNamun siapa yang akan dibawa, Indonesia masih mendapat sedikit kendala. Nama striker Ezra Walian sedang dipermasalahkan AFC karena persoalan administrasi.Penyerang naturalisasi itu dipermasalahkan karena sudah sempat membela Timnas Belanda U-17. Saat ini, PSSI masih menunggu keputusan FIFA terkait status Ezra, yang sudah dinaturalisasi dan menjadi Warga Negara Indonesia (WNI) sejak 2017.Adapun selain Ezra, Indonesia masih punya banyak pemain andalan. Ada Egy Maulana Vikri, Saddil Ramdani, Witan Sulaeman, dan Marinus Wanewar yang bisa diandalkan di lini depan.Sementara di lini tengah, duet Muhammad Luthfi dan Gian Zola diharapkan menjadi penyeimbang permainan tim, sekaligus menyokong Egy.Baca juga: Dengan atau Tanpa Ezra, Timnas U-23 RelaksDan di lini belakang, kuartet Asnnawi Mangkualam, Firza Andhika, Andy Setyo dan Bagas Adi Nugroho diharapkan menjadi tembok tebal menggalang pertahanan Indonesia. Terakhir, posisi kiper kemungkinan besar dipercayakan kepada Awan Setho.Menghadapi Thailand, Indonesia tentu diharapkan bisa meraih hasil positif. Jadi, ayo dukung Timnas Indonesia merebut satu tiket ke putaran final Piala Asia U-23 2020.Baca juga: Perkiraan Formasi Timnas U-23 dengan Egy dan Saddil (yna/rin) kualifikasi piala asia u-23 kualifikasi piala asia u-23 2020 timnas indonesia u-23 timnas u-23","Hari Ini, Timnas Indonesia U-23 Mulai Berburu Tiket Piala Asia"
"dict","sport","Paris - Masa depan Raphael Varane di Real Madrid jadi spekulasi usai bek Prancis itu dikabarkan ingin hengkang. Ditanya soal hal itu, Varane enggan membahasnya.L'Equipe melaporkan bahwa Varane mulai mempertimbangkan masa depannya di Madrid. Bek berusia 25 tahun itu diklaim memikirkan opsi untuk hengkang pada musim panas nanti.Varane dikabarkan ingin mencari tantangan baru. Manchester United disebut-sebut sebagai klub yang tertarik kepada pemain yang ikut mengantar Prancis menjuarai Piala Dunia 2018 itu. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Varane Diklaim Ingin Hengkang dari Real Madrid, Mau Gabung MU?Ditanya soal masa depannya, Varane enggan membahasnya lebih jauh. Ia tak mamu membicarakannya di depan publik.""Saya tidak mau bicara soal masa depan saya,"" ujar Varane kepada Le Parisien seperti dikutip Marca.""Saya bukan orang yang membicarakan masa depan saya secara terbuka,"" katanya menegaskan.Varane masih terikat kontrak dengan Madrid sampai 2022. Ia dipagari dengan klausul rilis sebesar 200 juta euro (Rp 3,2 triliun).Baca juga: Vinicius: Cara Zidane Bicara Saja Sudah Berbeda (nds/nds) raphael varane real madrid","Varane Ogah Bicara soal Masa Depannya di Madrid"
"dict","sport","Jakarta - Winger veteran Greg Nwokolo menegaskan, dia masih bisa tampil maksimal bersama Timnas Indonesia. Menurut Greg, sepakbola tak sekadar mengandalkan fisik.Sebanyak 22 pemain dipanggil pelatih timnas Simon McMenemy untuk melakoni laga uji coba melawan Myanmar, Senin (25/3/2019). Dalam skuatnya, beberapa pemain yang dipanggil sudah di atas usia 30 tahun seperti Ruben Sanadi, Yustinus Pae, dan Greg.Greg yang kini berusia 33 tahun menolak jika usia dijadikan patokan pemain untuk membela Timnas Indonesia. Pemain Madura United itu pun bertekad menunjukkan bahwa kualitasnya bahwa dia tak kalah dengan pemain muda. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: McMenemy Ingin Perbaiki Rekor Indonesia di Laga Tandang""Hanya di Indonesia yang mempermasalahkan umur-umur. Di Eropa tidak ada yang begitu. Di Eropa 40 tahun masih pemain timnas. Masa di Indonesia orang 33 tahun masih kuat bermain di sayap. Of course, masih. Masih kuat. Bermain sepakbola itu pakai otak bukan lari,"" ujar Greg usai latihan di Stadion Madya, Senayan, Jakarta, Kamis (21/3/2019).""Ya kalau cuma lari di lapangan cuma buat jadi pemain marathon saja bukan pemain sepakbola. Bermain sepakbola itu pakai otak dan kaki. Bukan hanya lari. Ya itu,"" katanya.Di posisi sayap, timnas senior juga memiliki beberapa pemain yang usianya lebih muda seperti Riko Simanjutak dan Andik Vermansah.Baca juga: Sebelum Berangkat ke Myanmar, Timnas Latihan Lebih Santai (ads/rin) greg nwokolo timnas indonesia simon mcmenemy","Tolak Keraguan, Greg: Main Sepakbola Itu Bukan Hanya Lari"
