text_asli,removed_noise,removed_alay,removed_stopwords
"rt @rickypesik: boss-boss sekalian...

ayo jangan cuma work from home aja, tapi work for home juga.

alias... nyapu, ngepel, cuci piring, c…","boss-boss sekalian...

ayo jangan cuma aja, tapi for juga.

alias... nyapu, ngepel, cuci piring, c…","boss-boss sekalian...

ayo jangan cuma aja, tapi for juga.

alias... nyapu, ngepel, cuci piring, c…","boss - boss ... 

 ayo , for . 

 alias ... nyapu , ngepel , cuci piring , c …"
"#healthies, selama penerapan kebijakan work from home, kegiatan apa saja yang dilakukan untuk menghilangkan kejenuhan? 

yuk share ke #minkes dengan cara reply tweet ini ya😊

salam sehat!","#healthies, selama penerapan kebijakan home, kegiatan apa saja yang dilakukan untuk menghilangkan kejenuhan? yuk share ke #minkes dengan cara reply tweet ini ya😊

salam sehat!","#healthies, selama penerapan kebijakan home, kegiatan apa saja yang dilakukan untuk menghilangkan kejenuhan? yuk share ke #minkes dengan cara reply tweet ini ya😊

salam sehat!","#healthies , penerapan kebijakan , kegiatan menghilangkan kejenuhan ? share #minkes reply tweet 😊 

 salam sehat !"
"luangkan sejenak waktu setiap 30 menit sekali dengan berdiri dan berjalan-jalan di dalam ruangan selama 3 menit, ini akan membuat pikiran jernih kembali. sahabat lps, kalau kamu istirahat berapa lama selama work from home?","luangkan sejenak waktu setiap 30 menit sekali dengan berdiri dan berjalan-jalan di dalam ruangan selama 3 menit, ini akan membuat pikiran jernih kembali. sahabat lps, kalau kamu istirahat berapa lama selama home?","luangkan sejenak waktu setiap 30 menit sekali dengan berdiri dan berjalan-jalan di dalam ruangan selama 3 menit, ini akan membuat pikiran jernih kembali. sahabat lps, kalau kamu istirahat berapa lama selama home?","luangkan 30 menit berdiri berjalan-jalan ruangan 3 menit , pikiran jernih . sahabat lps , istirahat ?"
"salah satunya bekerja dari rumah / work from home di tengah situasi saat ini. sobat harus bisa berkomitmen, berdedikasi dan terus mengembangkan diri untuk memberikan nilai lebih pada pekerjaan. #telkomway #selaluada #untukindonesia","salah satunya bekerja dari rumah / di tengah situasi saat ini. sobat harus bisa berkomitmen, berdedikasi dan terus mengembangkan diri untuk memberikan nilai lebih pada pekerjaan. #telkomway #selaluada #untukindonesia","salah satunya bekerja dari rumah / di tengah situasi saat ini. sobat harus bisa berkomitmen, berdedikasi dan terus mengembangkan diri untuk memberikan nilai lebih pada pekerjaan. #telkomway #selaluada #untukindonesia","salah satunya rumah / situasi . sobat berkomitmen , berdedikasi mengembangkan nilai pekerjaan . #telkomway #selaluada #untukindonesia"
"menurut kamu gerakan work from home / #dirumahaja sudah berhasil mengurangi penyebaran virus corona di indonesia ?

#indonesiakembalipulih #cekalcoronasaveekonomi #indonesia","menurut kamu gerakan / #dirumahaja sudah berhasil mengurangi penyebaran virus corona di ?

#indonesiakembalipulih #cekalcoronasaveekonomi #indonesia","menurut kamu gerakan / #dirumahaja sudah berhasil mengurangi penyebaran virus corona di ?

#indonesiakembalipulih #cekalcoronasaveekonomi #indonesia","gerakan / #dirumahaja berhasil mengurangi penyebaran virus corona ? 

 #indonesiakembalipulih #cekalcoronasaveekonomi #indonesia"
"oleh karena itu, supaya tidak mengurangi produktivitas dan tetap fokus dalam melakukan pekerjaan, telkom memiliki beberapa tips apa saja yang harus ada saat work from home. simak video berikut ya sobat! 

#bumnuntukindonesia #bumnatasicorona #untukindonesia #selaluada","oleh karena itu, supaya tidak mengurangi produktivitas dan tetap fokus dalam melakukan pekerjaan, telkom memiliki beberapa tips apa saja yang harus ada saat home. simak video berikut ya sobat! #bumnuntukindonesia #bumnatasicorona #untukindonesia #selaluada","oleh karena itu, supaya tidak mengurangi produktivitas dan tetap fokus dalam melakukan pekerjaan, telkom memiliki beberapa tips apa saja yang harus ada saat home. simak video berikut ya sobat! #bumnuntukindonesia #bumnatasicorona #untukindonesia #selaluada",", mengurangi produktivitas fokus pekerjaan , telkom memiliki tips . simak video sobat ! #bumnuntukindonesia #bumnatasicorona #untukindonesia #selaluada"
"apabila kamu masih work from home, pasti ada saja kendala yang kamu hadapi, seperti:
1. apabila sudah punya anak, ada saja tingkah anak yang bisa menarik perhatian dan mengganggu pekerjaanmu, seperti mondar-mandir, duduk di pangkuanmu ketika sedang bekerja, atau menangis kencang.","apabila kamu masih home, pasti ada saja kendala yang kamu hadapi, seperti:
1. apabila sudah punya anak, ada saja tingkah anak yang bisa menarik perhatian dan mengganggu pekerjaanmu, seperti mondar-mandir, duduk di pangkuanmu ketika sedang bekerja, atau menangis kencang.","apabila kamu masih home, pasti ada saja kendala yang kamu hadapi, seperti:
1. apabila sudah punya anak, ada saja tingkah anak yang bisa menarik perhatian dan mengganggu pekerjaanmu, seperti mondar-mandir, duduk di pangkuanmu ketika sedang bekerja, atau menangis kencang.",", kendala hadapi , : 
 1 . anak , tingkah anak menarik perhatian mengganggu pekerjaanmu , mondar-mandir , duduk pangkuanmu , menangis kencang ."
