"_type","category","isi","judul"
"dict","finance","Muara Enim - PT Bukit Asam Tbk (PTBA) akan memproduksi batu bara kalori tinggi (high calorie value/HCV) pada tahun 2019 ini sebesar 3,8 juta ton. Angka ini lebih tinggi dari HCV yang telah diproduksi pada tahun 2018 yang masih di bawah 1 juta ton. ""Di tahun 2019 ini kita akan memproduksi HCV lebih banyak dari tahun sebelumnya. Bila di tahun lalu masih memproduksi di bawah satu juta ton, di tahun ini kita akan lebih dari 3 juta ton. Ini karena respon dari premium market untuk HCV masih sangat bagus,"" ujar Sekretaris Perusahaan PTBA, Suherman, dalam keterangan tertulis, Senin (25/3/2019). Suherman menambahkan, PTBA menyasar premium market dalam penjualan batu bara kalori tinggi ini. Salah satunya adalah Jepang, di mana PTBA telah cukup lama memasok batu bara kalori tinggi ke Jepang dan telah memiliki buyer eksisting di sini. Selain itu, PTBA juga menyasar premium market lainnya di beberapa negara seperti Taiwan, Srilanka, dan Philipina. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535944306169-0'); }); Hingga kini, lanjut Suherman, PTBA telah memegang kontrak jual beli batu bara kalori tinggi ke pasar Srilanka, Taiwan, Filipina dan Jepang. Batu bara kalori tinggi sendiri merupakan batu bara yang cukup langka dan memiliki nilai jual yang tinggi. Baca juga: PTBA-Antam Bangun Pembangkit Listrik Senilai Rp 4,9 TPeningkatan produksi batu bara kalori tinggi ini salah satunya didukung dengan penambahan kapasitas angkutan batu bara dari Tanjung Enim ke Dermaga Kertapati menjadi 5 juta ton pada tahun ini. Dengan penambahan kapasitas angkutan batu bara, akan meningkatkan jumlah pengiriman batu bara kepada buyer. Di tahun sebelumnya, produksi batu bara kalori tinggi PTBA telah mendorong kenaikan laba bersih perusahaan menjadi sebesar Rp 5,02 triliun pada tahun 2018. Kenaikan laba bersih sebesar 12,23% dari tahun 2017 sebesar Rp 4,47 triliun ini juga didorong dengan kenaikan pendapatan usaha dari penjualan ekspor dan efisiensi berkelanjutan. Menurut Suherman, pada 2018 produksi batu bara mengalami kenaikan 2,12 juta ton dan penjualan ekspor batu bara PTBA meningkat lebih dari 1,54 juta ton dari tahun sebelumnya. Peningkatan tersebut merupakan upaya dari strategi manajemen dalam mengoptimalkan peluang pasar ekspor ke beberapa negara Asia di tengah pembatasan impor Cina. Tak hanya itu, keberhasilan peningkatan kinerja tahun 2018 juga didorong oleh optimasi penjualan ekspor batu bara kalori tinggi ke premium market. Baca juga: Bukit Asam Kantongi Laba Rp 5,02 T Sepanjang 2018Untuk tahun 2019, lanjut Suherman, PTBA menargetkan produksi batu bara sebesar 27,26 juta ton termasuk di dalamnya produksi batu bara berkalori tinggi. PTBA optimis dengan menaikkan produksi angkutan batu bara di tahun ini akan semakin meningkatkan kinerja perusahaan pada tahun 2019. (idr/hns) ptba inalum bukit asam batu bara","PTBA Targetkan Keruk 3,8 Juta Batu Bara Kalori Tinggi di 2019"
"dict","finance","Puncak - Membangun infrastruktur di timur Indonesia memang tak semudah di kawasan barat, mengingat kawasannya sulit dijangkau serta infrastruktur penunjang lainnya masih minim, bahkan terbilang sangat sulit. Misalnya saja dalam penyediaan tenaga listrik untuk masyarakat di daerah 3T (Tertinggal, Terdepan, dan Terluar). Bentang alam Papua menyebabkan aliran listrik PLN belum dapat masuk ke beberapa wilayahnya, salah satunya di Kabupaten Puncak, Provinsi Papua.Staf Ahli Menteri ESDM Bidang Lingkungan Hidup dan Tata Ruang, Satry Nugraha, menyebut Lampu Tenaga Surya Hemat Energi (LTSHE) jadi solusi melistriki desa-desa terpencil di pegunungan Papua. Mewakili Menteri ESDM Ignasius Jonan, pihaknya menyerahkan secara simbolik 18.102 unit LTSHE untuk 86 desa di Kabupaten Puncak. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535944306169-0'); }); ""Program LTSHE merupakan salah satu instrumen untuk memastikan bahwa seluruh masyarakat mendapatkan akses energi modern dan penerangan sebagai upaya mewujudkan energi berkeadilan,"" terang Satry dalam keterangannya, Senin (25/3/2019).""Saya juga mengharapkan LTSHE yang telah terpasang, dapat dipelihara oleh masyarakat penerima LTSHE dan Pemda, agar manfaatnya dapat bisa dirasakan oleh masyarakat dalam jangka waktu yang lama,"" katanya lagi. Baca juga: ESDM Salurkan 98.481 Lampu Tenaga Surya ke Rumah Tanpa ListrikPapua memang menjadi prioritas untuk dipasang LTSHE. Satry mengungkapkan bahwa dari total alokasi anggaran Rp 558 miliar di tahun 2018, sebanyak Rp 152 miliar merupakan alokasi untuk pemasangan LTSHE di Papua.Untuk tahun 2019, program LTSHE akan menyasar 98.481 rumah tangga lainnya yang belum berlistrik. Dimana 12.531 rumah tangga tersebut berada di Provinsi Papua. Total desa yang akan berlistrik LTSHE pada 2019 sebanyak 1.083 desa yang terletak di 119 Kabupaten/Kota.Sejak 2 tahun yang lalu, tepatnya di tahun 2017, Kementerian ESDM menginisiasi program LTSHE. Program ini merupakan langkah pra elektrifikasi yang khusus ditujukan kepada rumah tangga yang belum berlistrik sama sekali. Dan ke depannya daerah yang sudah terpasang LTSHE akan didorong untuk dilanjutkan dengan penerangan on grid dari PLN.Pada Tahun 2017, program LTSHE telah dilaksanakan di 5 Provinsi (Maluku, NTB, Riau, Papua dan Papua Barat), dengan jumlah anggaran sebesar 276 Miliar. Dengan jumlah anggaran tersebut, LTSHE di 2017 dapat memberikan penerangan di malam hari untuk 79.556 rumah tangga yang terdapat di 1.208 desa yang terletak di 28 Kabupaten/KotaBaca juga: Di Pedalaman Belum Semua Dapat Listrik, Kok Rasio Elektrifikasi Tinggi?Setahun berikutnya, program ini merambah rumah tangga lainnya yang terdapat di 16 Provinsi. Dengan kata lain, pada Tahun 2018 ada tambahan LTSHE untuk 172.996 titik rumah tangga. Anggaran yang telah dikeluarkan untuk pembangunan ini adalah Rp 558 miliar.Selain menyediakan listrik untuk rumah tangga, Kementerian ESDM juga menyediakan Penerangan Jalan Umum Tenaga Surya (PJU-TS) sebanyak 21.839 titik untuk 26 Provinsi. Provinsi Papua mendapatkan alokasi pemasangan PJU sebanyak 600 titik dan 300 titik diantaranya dialokasikan di Kabupaten Puncak. (idr/hns) esdm ignasius jonan papua","Berkat Lampu Tenaga Surya, 86 Desa di Papua Tak Lagi Gelap Gulita"
"dict","sport","Hanoi - Vietnam berhasil mengalahkan Indonesia di matchday kedua Kualifikasi Piala Asia U-23. Hasil itu belum membuat pelatih Vietnam, Park Hang-seo puas.Vietnam menang 1-0 atas Timnas Indonesia U-23 dalam pertandingan di My Dinh Stadium, Hanoi, Vietnam, Minggu (24/3/2019) malam WIB. Gol kemenangan datang di injury time lewat sundulan Trieu Viet Hung.Hasil ini tak memuaskan Hang-seo. Pelatih asal Korea Selatan merasa pemainnya tidak punya kombinasi permainan yang cukup oke. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Baca juga: Timnas Indonesia U-23 Dimatikan Bola Mati""Kami menang, tapi ada dua alasan yang bikin saya tidak senang. Pertama, kami tidak punya kombinasi permainan yang bagus. Kedua, pemain kami tidak punya transisi permainan yang bagus baik saat bertahan ke menyerang atau sebaliknya. Mungkin itu karena persiapan kami minim,"" kata Hang-seo.Dari sisi keputusan pergantian pemain, Hang-seo merasa puas. Dia merasa melakukannya dengan tepat.""Saya juga harus mengganti beberapa pemain, yang saya lakukan sudah beri pengaruh yang baik,"" tegasnya.Baca juga: Juara AFF tapi Gagal ke Asia, Level Indonesia Masih Asia TenggaraVietnam akan berduel dengan Thailand di matchday terakhir, Selasa (26/3/2019) waktu setempat. Kecuali untuk memilih sang juara grup, laga ini sudah tak menentukan apa-apa lagi karena Vietnan dipastikan dapat tiket putaran final, sementara Thailand bahkan lolos otomatis sebagai tuan rumah. (ran/din) timnas indonesia u-23 kualifikasi piala asia u-23 timnas vietnam u-23","Kalahkan Indonesia, Pelatih Vietnam Belum Puas"
"dict","sport","Jakarta - Timnas Indonesia U-23 gagal ke Piala Asia 2020 usai dikalahkan Vietnam 0-1. Menpora Imam Nahrawi mengingatkan tugas belum selesai sebab masih ada SEA Games 2019 Filipina. Bertanding di My Dinh Stadium, Vietnam, tim asuhan Indra Sjafri menelan kekalahan untuk kedua kali di Grup K Kualifikasi Piala Asia U-23. Setelah ditaklukkan Thailand 0-4 pada Jumat (22/3), Egy Maulana Vikri dkk, jugakandas 0-1 dari Vietnam pada Minggu (24/3) malam.Hasil negatif itu memastikan Indonesia tersingkir di Piala Asia U-23 2020 kendati masih menyisakan satu pertandingan lagi melawan Brunei Darussalam. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535945694694-0'); }); Menpora Imam, yang awalnya optimistis atas hasil Timnas U-23 menghadapi Vietnam, harus mengakui keunggulan lawan. Dia berharap Timnas langsung berbenah karena tugas belum usai. Baca juga: Indonesia Tak Lolos ke Piala Asia U-23, Ini Klasemen Grup K Sementara""Menit-menit yang menyedihkan, tapi itulah bola,"" kata Imam.""Tetap semangat ya Garuda Mudaku, perlu perlu terus perkuat mental dan racikan tim yang lebih berani. Terimakasih coach Indra Sjafri dan penggawa Merah Putih. Tetap semangat, karena masih ada satu target lagi. Yakni, juara di SEA Games Filipina 2019 ini. Semangat,"" menteri asal Bangkalan itu mengimbau.Baca juga: Indonesia Didepak Vietnam di Injury Time (mcy/fem) imam nahrawi kualifikasi piala asia u-23 2020 timnas indonesia u-23","Timnas U-23 Gagal ke Piala Asia, Menpora Sebut-Sebut Juara SEA Games 2019"
"dict","finance","","Pala dari Halmahera Selatan Ini Tembus Mancanegara"
"dict","finance","Jakarta - Menteri Koordinator (Menko) Perekonomian Darmin Nasution menggelar rapat khusus membahas diskriminasi sawit di Eropa. Hasil dari rapat ini memutuskan pemerintah akan menempuh jalur hukum untuk melawan diskriminasi tersebut.Dirjen Perdagangan Luar Negeri Kementerian Perdagangan (Kemendag) Oke Nurwan mengatakan, jalur hukum atau litigasi atas diskriminasi produk kelapa sawit nasional pun akan dilakukan secara paralel dengan proses diplomasi antara Indonesia dengan Uni Eropa.""Jadi kita akan melawan apa yang untuk melawan Eropa ini melalui berbagai pola. Baik secara government dan kita mendorong juga secara bisnis untuk melakukan tindakan,"" kata Oke di Kementerian Koordinator Perekonomian, Jakarta, Senin (25/3/2019). googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535944306169-0'); }); Baca juga: Selain Lewat WTO, RI Godok Jurus Lain Redam Kampanye Hitam SawitLitigasi ini menjadi salah satu strategi pemerintah melawan perlakuan diskriminatif Uni Eropa terhadap sawit. ""Kalaupun nanti itu kan nanti kita belum putuskan menggunakan law firm siapa, law firm base-nya di mana. Jadi agenda itulah yang akan kita putuskan,"" ujar dia.""Jadi ini step-nya sudah mengarah ke litigasi dan diplomasi. Diplomasi ya berjalan terus,"" tambahnya.Baca juga: Pagi-pagi, Darmin Rapat soal Diskriminasi Sawit RIOke menambahkan langkah hukum yang ditempuh Indonesia pun berbeda dengan yang dilakukan Malaysia. Tujuannya, agar kedua negara bisa saling melengkapi dokumen pelaporan perlakuan diskriminatif atas produk kelapa sawit.""Banyak yang kita pertimbangkan, salah satunya mitra kita Malaysia seperti apa, siapa law firm yang ditunjuk. kan kita harus saling melengkapi. Intinya kita tidak akan tinggal diam terhadap ini,"" ungkap dia. (hek/hns) sawit kelapa sawit menko perekonomian darmin nasution kementerian perdagangan","Lawan Diskriminasi Sawit di Eropa, RI bakal Ambil Jalur Hukum"
"dict","finance","Jakarta - Pemerintah sedang fokus menjajaki perjanjian perdagangan dengan negara-negara non tradisional seperti Asia Selatan dan Afrika. Untuk itu pemerintah terus melakukan perjanjian bilateral guna menggenjot perdagangan.""Kita tetap mempertahankan pasar utama tapi kita juga lakukan (perjanjian) ke pasar non tradisional,"" ungkap Direktur Jenderal Pengembangan Ekspor Nasional Arlinda, saat ditemui di kantornya, Senin (25/3/2019).Setidaknya Arlinda menyebutkan fokus pemerintah kali ini adalah menjajaki perjanjian dagang di Asia Selatan, Timur Tengah, dan Afrika. Salah satunya India yang dianggap memiliki potensi besar. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535944306169-0'); }); ""Ada Asia Selatan seperti Srilanka, Bangladesh, Pakistan dan India. Kita juga sudah lakukan misi dagang kita ke India, ekspor kita ke mereka kan cukup besar surplusnya ya,"" kata Arlinda.""Kemudian Timur Tengah dan Afrika, salah satunya Mozambik ya, kita juga sedang lakukan inisiasi dengan Tunisia dan Maroko, kemudian dengan Turki,"" tambahnya.Baca juga: Modal Asing Rp 74,4 T Masuk RI di 3 Bulan Pertama 2019Menurut Arlinda pemerintah harus melakukan perjanjian bilateral dengan sejumlah negara baru. Karena menurutnya, di beberapa wilayah target dagang Indonesia apabila tanpa perjanjian bilateral negara-negara disana akan mematok tarif dagang cukup besar.""Pemerintah akan buka akses pasar di mana tarif kita kalau masuk ke sana itu tinggi, karena beberapa negara di Afrika dan Timur Tengah tidak bisa melakukan penurunan tarif kalau tidak ada perjanjian dagang bilateral dengan pemerintah yang bersangkutan, itulah yang sedang dijajaki pemerintah agar bisa melakukan pengurangan tarif dengan mereka,"" ungkap Arlinda.Arlinda juga menyebutkan bahwa pemerintah pun sedang mencari celah dalam perang dagang antara Amerika Serikat dan China. Dia menuturkan dengan pintar mencari celah hal tersebut dapat menggenjot ekspor Indonesia.""Kita harus bisa manfaatkan kedua sisi bagaimana kita bisa manfaatkan perdagangan antara kita dengan Amerika dan China. Misalnya kalau ada produk China yang nggak bisa masuk ke Amerika diusahakan bisa masuk ke kita, dan sebaliknya,"" ungkap Arlinda.""Artinya memang kita berusaha untuk mencari celah apapun untuk tingkatkan ekspor kita,"" tutupnya.Baca juga: Sederet Masalah yang Bikin Pejabat BUMN Diciduk KPK (eds/eds) perjanjian dagang perdagangan ekspor","Negara-negara Ini Jadi Incaran RI Genjot Ekspor"
"dict","finance","Jakarta - PT Wijaya Karya Tbk (WIKA) hari ini menggelar Rapat Umum Pemegang Saham Luar Biasa (RUPSLB). Agenda utama dari rapat hari ini adalah menyetujui perombakan kepengurusan.Di jajaran direksi memang ada satu kursi yang kosong, yakni Direktur Keuangan Antonius N. S Kosasih yang kini menjadi Direktur Investasi PT Taspen (Persero). Untuk mengisi kekosongan itu perusahaan mengangkat General Manajer Keuangan WIKA Ade Wahyu.""Siang kita ini ada pergantian pengurusan. Pertama sebenarnya direktur keuangan ada tugas baru di Taspen sehingga ada kekosongan. Setelah diadakan RUPS pagi tadi terpilih pak Ade Wahyu,"" ujar Direktur Utama WIKA Tumiyana di kantornya, Jakarta Timur, Senin (25/3/2019). googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535944306169-0'); }); Baca juga: Rini Tunjuk Direktur WIKA hingga Garuda Jadi Direksi TaspenSelain itu perusahaan juga memberhentikan dua komisaris, pertama Imas Aan Ubudiah yang menjabat Komisaris Independen berhenti karena maju sebagai calon legislatif dan Komisaris Eddy Kristanto yang juga mengundurkan diri.Berikut susunan direksi dan komisaris WIKA yang baru :Komisaris Utama: Imam Santoso Komisaris Independen: Achmad Hidayat Komisaris Independen: Suryo Hapsoro Tri Utomo Komisaris: Liliek Mayasari Komisaris: Freddy Saragih Komisaris: Edy SudarmantoBaca juga: BIBU Gandeng WIKA Garap Bandara Bali UtaraSedangkan jajaran Dewan Direksi adalah sebagai berikut: Direktur Utama: Tumiyana Direktur Operasi I: Agung Budi Waskito Direktur Operasi II: Bambang Pramujo Direktur Operasi III: Destiawan Soewardjono Direktur Human Capital dan Pengembangan: Novel Arsyad Direktur QHSE: Danu PrijambodoDirektur Keuangan: Ade Wahyu (das/ara) wijaya karya wika rupslb","WIKA Angkat Direktur Keuangan Baru"
"dict","finance","Jakarta - Pembobolan rekening bank melalui ATM dengan modus skimming masih sering terjadi. Biasanya rekening yang rentan terkena skimming adalah yang memiliki kartu ATM dengan teknologi magnetic stripe atau pita. Karena itu, kartu ATM yang masih menggunakan magnetic stripe harus segera bermigrasi ke chip. Lalu bagaimana jika kartu sudah berchip tapi masih kena skimming?Analyst Digital Forensic Ruby Alamsyah menjelaskan hal pertama yang harus diperhatikan adalah jenis kartunya. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535944306169-0'); }); Baca juga: Jangan Sampai Kartu ATM Kena Skimming, Ini Tipsnya""Kalau kartu korban itu yang jenisnya chip only, segera lapor ke pihak bank dan blokir segera kartunya, karena ini adalah suatu jenis kejahatan baru,"" ujar Ruby saat dihubungi detikFinance, Senin (25/3/2019). Jadi kartu chip only yang dimaksud adalah, kartu ATM yang hanya memiliki teknologi chip di bagian depan. Tak ada garis hitam di bagian belakangnya.Kemudian jika kartu ATM berteknologi double yakni chip dan magnetic stripe segera blokir kartu dan lapor ke pihak bank dan jelaskan sedetail mungkin kejadian. Baca juga: Hati-hati Dibobol! Segera Pakai ATM dengan Kartu Chip""Lapor ke bank, bahwa transaksi yang dimaksud dilakukan oleh pihak yang tidak bertanggung jawab,"" ujar dia. Menurut Ruby, jika kartu sudah berteknologi chip biasanya akan sangat sulit dibobol menggunakan metode skimming. Pasalnya data-data kartu akan disimpan dalam chip tak lagi di strip hitam yang ada pada kartu. Ruby menjelaskan jika pelaku skimming memiliki cara khusus untuk melancarkan kejahatannya. ""Biasanya mereka cukup dengan PC/laptop, software decoder hingga encoder kartu khusus. Kartu magnetik kosong dan pembacanya. Lalu dipelajari,"" ujar dia.Kemudian setelah dipelajari celah keamanan mesin ATM maka skimmer bisa langsung bekerja. Selain skimming, dia mencontohkan ada jenis pembobolan bernama ATM Jackpotting yakni membobol dengan mengeluarkan seluruh uang dalam mesin ATM. ""Bukan membobol rekening nasabah tertentu seperti pada modus ATM skimming. Hal ini persis dilakukan teknik ATM Jackpotting yang ditemukan oleh peneliti bernama Jack Barnaby dan dipresentasikan pada 2010 lalu,"" jelas dia. (kil/zlf) kartu atm atm pakai chip chip skimming","Kartu ATM Sudah Chip Tapi Masih Kena Skimming, Harus Bagaimana?"
"dict","hot","","Disebut Shemale oleh 'Suami', Ini Foto Jadul Lucinta Luna"
"dict","finance","Jakarta - Komisi V DPR RI menggelar rapat kerja (raker) bersama Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) serta Kementerian Desa, Pembangunan Daerah Tertinggal dan Transmigrasi (PDTT).Rapat kali ini membahas evaluasi pelaksanaan APBN tahun anggaran 2019 yang berlangsung hingga akhir Maret 2019.Raker yang dipimpin oleh Ketua Komisi V DPR RI Fary Djemi Francis dibuka sekitar pukul 14.55 WIB di Ruang Rapat Komisi V, Senin (25/3/2019). Hadir dalam raker adalah Menteri PUPR Basuki Hadimuljono dan Menteri Desa dan PDTT Eko Putro Sandjojo. Para menteri turut didampingi oleh pejabat eselon I. ""Izinkan saya membuka rapat hari ini. Rapat Komisi V DPR RI hari ini diselenggarakan terbuka. Agenda raker hari ini adalah evaluasi pelaksanaan APBN 2019 Kementerian PUPR dan Kementerian Desa sampai akhir Maret 2019,"" kata Fary membuka rapat.Baca juga: Pengusaha Usul Bus Dapat Tarif Khusus Tol Trans JawaKomisi V DPR RI ingin mengetahui capaian sejumlah program di kedua kementerian tersebut, terutama yang bisa dirasakan langsung oleh masyarakat.""Kami ingin tahu sejauh mana program di Kementerian PUPR dan Kementerian Desa pada tahun anggaran 2019 dan program yang manfaatnya bisa dirasakan langsung oleh masyarakat,"" sebutnya.""Program berbasis masyarakat kita harap sudah dilaksanakan Februari atau Maret ini. Kita dapat info di lapangan hampir seluruh laporan anggota Komisi V, beberapa program masih belum nampak, belum jalan,"" ujarnya.Untuk itu, raker ini akan membahas pula persoalan atau kendala yang dihadapi berkaitan dengan pelaksanaan program kementerian 2019 yang berbasis masyarakat.Baca juga: Harga Rumah untuk PNS Diusulkan Mulai Rp 300 Juta (eds/eds) pupr dpr anggaran pupr","DPR Panggil Menteri PUPR Bahas Evaluasi Anggaran 2019"
"dict","hot","","Senyum Kebebasan Ridho Rhoma yang Kini Terenggut"
"dict","finance","Jakarta - Kementerian Perhubungan (Kemenhub) baru saja mengumumkan tarif untuk ojek online (ojol). Khusus di Jabodetabek, tarif untuk 4 kilometer (km) pertama antara Rp 8.000 hingga Rp 10.000 per km.Kemudian, untuk batas bawahnya sebesar Rp 2.000 per km dan batas atasnya Rp 2.500 per km.detikFinance pun membuat simulasi untuk tarif yang dibayarkan penumpang untuk jarak 10 km. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1535944306169-0'); }); Di dalam paparan Kemenhub disebutkan, biaya jasa minimal merupakan biaya yang dibayarkan penumpang untuk jarak tempuh paling jauh 4 km.Dengan begitu, penumpang akan membayarkan Rp 8.000 untuk 4 km. Selanjutnya, tarif itu ditambah 6 km selanjutnya dengan tarif untuk per km sebesar Rp 2.000. Jadi, biaya 6 km selanjutnya ialah Rp 12.000. Total, biaya untuk ojol sebesar Rp 20.000.Baca juga: Tarif Ojol Rp 2.000/Km, Setuju atau Tidak?Tapi ingat, biaya batas bawah, batas atas dan biaya minimal belum termasuk biaya jasa yang sudah mendapat potongan biaya tidak langsung berupa biaya sewa penggunaan aplikasi. Artinya, untuk aplikasi sendiri konsumen harus merogoh kocek lagi.Video: Ini Dia Tarif Ojek Online yang Baru[Gambas:Video 20detik]Kemenhub sendiri menetapkan biaya aplikasi maksimal 20%. Sehingga, untuk biaya aplikasi saja sebesar Rp 4.000.Dengan demikian, paling tidak uang yang dikeluarkan konsumen untuk 10 km sebesar Rp 24.000 dengan perhitungan Rp 20.000 ditambah Rp 4.000 jasa aplikator tadi.Baca juga: Tarif Ojol Rp 2.000/Km, Setuju atau Tidak?Bagaimana dengan saat ini? detikFinance belum lama ini melakukan ujicoba untuk jarak yang sama sekitar 10 km dengan rute Kemenhub di Jalan Medan Merdeka Barat ke Kawasan Tendean dengan dua aplikator yang berbeda yakni Gojek dan Grab.Untuk Gojek, dalam aplikasi tersebut tertulis Rp 21.000. Tanpa memperhitungkan gross atau nett, maka tarif yang dibebankan ke konsumen sebesar Rp 2.100 per km.Sementara untuk Grab, dengan jarak yang sama tertulis Rp 18.000 dengan tarif per-km Rp 1.800.Meski demikian patut diingat, perhitungan di atas baru simulasi. Kondisi itu bisa saja tidak sesuai dengan kondisi di lapangan. (dna/dna) ojek online ojol tarif ojol aturan ojol aturan ojek online","Hitung-hitungan Ongkos Ojol Pakai Tarif Baru dari Kemenhub"
